"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,1510.29901390434,32259.4258535756,33769.7248674799,0
2,2916.34241393056,13618.244950071,16534.5873640015,0
3,2258.44685611868,9952.88104442166,12211.3279005403,0
4,1449.95277409253,6495.21209392709,7945.16486801962,0
5,903.864378673675,4119.46202664367,5023.32640531734,0
6,566.73492844395,2582.20966464147,3148.94459308542,0
7,352.093094584246,1615.40899669642,1967.50209128067,0
8,220.690737292271,1009.38600773711,1230.07674502939,0
9,137.545152993569,631.380923308536,768.926076302105,0
10,86.2850288357783,396.007275733844,482.292304569623,0
11,54.1688621302028,247.980797076931,302.149659207134,0
12,33.8547112164609,154.995739953972,188.850451170433,0
13,21.152822320728,97.0563621267063,118.209184447434,0
14,13.2751884077275,60.8962055766521,74.1713939843797,0
15,8.33538215258431,38.1872305890626,46.5226127416469,0
16,5.22322542842894,23.9540072975713,29.1772327260002,0
17,3.27901304786299,15.0209888420187,18.3000018898817,0
18,2.05461688771681,9.41211096628934,11.4667278540062,0
19,1.28726459599347,5.90288607811974,7.1901506741132,0
20,0.808171825467284,3.70548298642713,4.51365481189442,0
21,0.507513664548646,2.32671322889098,2.83422689343962,0
22,0.318716965820813,1.46110159900935,1.77981856483016,0
23,0.200154074608265,0.917554832841838,1.1177089074501,0
24,0.125696731705186,0.576220540506265,0.701917272211451,0
25,0.0789375423239165,0.361865604358935,0.440803146682851,0
26,0.0495727754649548,0.227251393718281,0.276824169183236,0
27,0.0311317027414978,0.142713827920323,0.173845530661821,0
28,0.0195507092644803,0.0896242730472393,0.10917498231172,0
