"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,211514.462637751,573540.483919294,785054.946557045,1966.00001472
2,197028.32017917,144846.143115686,341874.463294856,1340.81201003904
3,106392.236570139,65158.7878354647,171551.024405604,914.433790846625
4,68831.2434446816,37971.9934696519,106803.236914333,623.643845357398
5,46446.1505874564,23863.1871032777,70309.3376907341,425.325102533746
6,3212.71951214436,15308.1114823689,18520.8309945132,290.071719928014
7,2178.04327024482,9899.73247784341,12077.7757480882,197.828912990906
8,1481.1850153646,6436.16520811918,7917.35022348378,134.919318659798
9,1007.95562868209,4203.70166946976,5211.65729815185,92.0149753259821
10,686.165481620118,2757.3055679867,3443.47104960682,62.7542131723198
11,467.205507650288,1815.87200832936,2283.07751597965,42.7983733835221
12,318.206712302763,1200.13764925794,1518.3443615607,29.1884906475621
13,216.711215979786,795.845068037654,1012.55628401744,19.9063967122917
14,147.623920175155,529.361679752014,676.985599927168,13.5760575924208
15,100.569832922108,353.109237675533,453.679070597641,9.25879969220747
16,68.5283674301101,236.130182895441,304.658550325551,6.31445256893133
17,46.6959175126316,158.255508114431,204.951425627063,4.30642335624145
18,31.8214009365926,106.28550972972,138.106910666312,2.9369580214173
19,21.6889025559921,71.5157974347604,93.2046999907525,2.00298988418448
20,14.7840519452772,48.2014517245511,62.9855036698283,1.36602853935559
21,10.0785327487346,32.5349683846995,42.613501133434,0.931624260845292
22,6.87083714743498,21.9875046522409,28.8583417996759,0.635362833491731
23,4.6839977292987,14.8748814424331,19.5588791717318,0.433314102207218
24,3.19308728926365,10.0727992370812,13.2658865263449,0.295517932863303
25,2.17688300483312,6.82696946754701,9.00385247238013,0.201541671962564
26,1.48416739288913,4.63083612653213,6.11500351942126,0.137450357560042
27,1.01197509473833,3.14324269413396,4.15521778887229,0.0937404190875857
28,0.690000000974979,2.13494539670486,2.82494539767984,0.0639304715295315
