"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,1435436.68140758,16388148.8873138,17823585.5687214,0
2,4232057.18139553,7498278.65926756,11730335.8406631,0
3,4606900.44270994,8537154.6826707,13144055.1253806,0
4,2906011.31597809,6574500.91421814,9480512.23019622,0
5,1826702.9354581,4790632.32817929,6617335.26363739,0
6,1148246.46330259,3372081.18484335,4520327.64814594,0
7,722145.259710482,2318010.44539949,3040155.70510997,0
8,453971.681976191,1565756.16927391,2019727.8512501,0
9,285270.441968088,1043674.92801825,1328945.36998634,0
10,179279.689530722,688635.048471493,867914.738002215,0
11,112599.196620129,450639.153377103,563238.349997232,0
12,70712.7386907429,292958.401543755,363671.140234498,0
13,44436.3502357881,189478.349618512,233914.6998543,0
14,27921.8603449739,122017.680650941,149939.540995915,0
15,17543.6361285823,78291.0058601299,95834.6419887122,0
16,11022.1927963254,50081.898006406,61104.0908027314,0
17,6924.571195259,31954.7624274574,38879.3336227164,0
18,4350.07947616431,20344.4225681322,24694.5020442965,0
19,2732.6467320791,12928.554842816,15661.2015748951,0
20,1716.54039932202,8202.87404980433,9919.41444912635,0
21,1078.22840914122,5197.46278796087,6275.69119710209,0
22,677.260012042535,3289.33846741549,3966.59847945802,0
23,425.392201668727,2079.63706765376,2505.02926932249,0
24,267.186405406269,1313.67495905082,1580.86136445709,0
25,167.815119112207,829.202458594257,997.017577706464,0
26,105.400025886854,523.057165367882,628.457191254736,0
27,66.1815350308865,329.733791505075,395.915326535961,0
28,41.5452722661346,207.741503807457,249.286776073591,0
