"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,2181.54298497692,128618.650949631,130800.193934608,0
2,18658.9270344627,59309.856511039,77968.7835455018,0
3,6517.8989239044,25941.114636104,32459.0135600084,0
4,2558.10349323305,11500.7111396583,14058.8146328913,0
5,1170.02497309559,5514.99190413334,6685.01687722893,0
6,611.605334361198,2891.96888283644,3503.57421719764,0
7,346.854747342235,1623.10687065249,1969.96161799472,0
8,204.904491241441,948.405821870423,1153.31031311186,0
9,123.097081214568,566.717748444819,689.814829659387,0
10,74.752114071977,342.963584159492,417.715698231469,0
11,45.6519768426169,209.396288942366,255.048265784983,0
12,28.0687814916211,128.221231893225,156.290013384846,0
13,17.2096438834098,78.7218374806554,95.9314813640652,0
14,10.6065913815511,48.4663394863218,59.0729308678729,0
15,6.54406138759469,29.9377406888582,36.4818020764529,0
16,4.05614854086112,18.5256336446804,22.5817821855415,0
17,2.51225760944586,11.4717547693934,13.9840123788392,0
18,1.55781415516839,7.12206698998935,8.67988114515774,0
19,0.969786017956625,4.43216956778912,5.40195558574575,0
20,0.604497345800978,2.76372289208283,3.36822023788381,0
21,0.377597934689979,1.725084234245,2.10268216893498,0
22,0.235807908284012,1.07655178394928,1.3123596922333,0
23,0.147146935369771,0.671280392083004,0.818427327452775,0
24,0.091724222532267,0.418717944839361,0.510442167371628,0
25,0.0572694849488643,0.261444158286493,0.318713643235357,0
26,0.0357906876474934,0.163488238860524,0.199278926508018,0
27,0.022410530435487,0.102268654879125,0.124679185314612,0
28,0.0140188813614451,0.0640739170159607,0.0780927983774059,0
