"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,4674.7349792234,172717.034598165,177391.769577388,0
2,21823.5070299921,75033.693755562,96857.200785554,0
3,9271.67065588636,39390.6628346752,48662.3334905616,0
4,4761.47278109972,21708.158703919,26469.6314850187,0
5,2714.99025308772,12554.5550905172,15269.5453436049,0
6,1621.1932427929,7422.52344087572,9043.71668366862,0
7,969.260403188564,4460.77683982248,5430.03724301105,0
8,592.172072090332,2716.43883020342,3308.61090229375,0
9,363.354725330233,1665.49366783129,2028.84839316152,0
10,223.96659629743,1023.7133374496,1247.67993374703,0
11,137.875193942772,631.102561254738,768.97775519751,0
12,85.3066570946587,389.638396110042,474.945053204701,0
13,52.7045190469024,241.130961963631,293.835481010533,0
14,32.7180715459249,149.383784451585,182.10185599751,0
15,20.2776063510752,92.8679844387754,113.145590789851,0
16,12.659153788017,57.8767247082897,70.5358784963068,0
17,7.89429813047605,36.0590207035327,43.9533188340088,0
18,4.91889505395145,22.4822307916332,27.4011258455846,0
19,3.07043066378526,14.0223840837852,17.0928147475705,0
20,1.91533100969172,8.74890480725222,10.6642358169439,0
21,1.19601620657435,5.46861247297017,6.66462867954452,0
22,0.748911253330601,3.42417652347919,4.17308777680979,0
23,0.469399905636585,2.14456180132531,2.6139617069619,0
24,0.293948030566914,1.34168156253875,1.63562959310566,0
25,0.183750304255403,0.838384014203128,1.02213431845853,0
26,0.114760628751933,0.523390253846375,0.638150882598308,0
27,0.071624385411087,0.327194370423318,0.398818755834405,0
28,0.0448581557323197,0.204821914197754,0.249680069930073,0
