"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,109241.180791741,409372.437328956,518613.618120697,1005.00000826
2,118960.423068349,117660.317554246,236620.740622594,685.41000563332
3,56820.0539810833,50231.347648073,107051.401629156,467.449623841924
4,35526.9359934294,28194.2114199433,63721.1474133727,318.800643460192
5,23804.0898606614,17198.450747513,41002.5406081744,217.422038839851
6,1660.57538781586,10734.2680558318,12394.8434436476,148.281830488778
7,1121.63650156402,6760.73222635142,7882.36872791545,101.128208393347
8,761.517239410051,4284.46209460734,5045.97933401739,68.9694381242626
9,517.639755893751,2730.37629208874,3248.0160479825,47.0371568007471
10,352.04601730204,1749.08644506582,2101.13246236786,32.0793409381095
11,239.427201362799,1126.2915795844,1365.7187809472,21.8781105197907
12,162.911314187642,728.835314249966,891.746628437608,14.9208713744972
13,110.854466894402,473.85428699476,584.708753889162,10.1760342774071
14,75.4490324523313,309.48411538178,384.933147834112,6.94005537719165
15,51.3679901658646,202.989566043091,254.357556208955,4.73311776724471
16,34.9772854889155,133.646517751773,168.623803240689,3.22798631726089
17,23.8155905815077,88.3150436520574,112.130634233565,2.20146032624541
18,16.2210563228318,58.5595928134174,74.7806491362492,1.50137797738406
19,11.0502648400234,38.9531685880965,50.0034334281198,1.02392752851389
20,7.52956337651062,25.9840505743242,33.5136139508348,0.698310218640142
21,5.13072515071256,17.3775278745739,22.5082530252864,0.476241870520849
22,3.49668731353151,11.6480982891062,15.1447856026377,0.324793069302164
23,2.38310214072652,7.82379774005333,10.2068998807798,0.221506222775728
24,1.62435419897489,5.26484395373427,6.88919815270916,0.151065436321622
25,1.10726027509184,3.54862971141411,4.65588998650595,0.103025394795106
26,0.754810773325531,2.39518341701342,3.14999419033895,0.0702624785069268
27,0.514542824641568,1.61876717489345,2.13330999953502,0.0479184369616301
28,0.350800823647956,1.09530475942233,1.44610558307029,0.0326799829672867
