"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,1820115.20800893,2164407.33441453,3984522.54242346,17171.99994774
2,1274174.57642871,193260.620419687,1467435.1968484,11711.3039643587
3,868684.044859382,151147.14741618,1019831.19227556,7987.10930369262
4,592399.271376924,114373.696421698,706772.967798622,5447.20854511836
5,403977.390935852,84543.9251016755,488521.316037527,3714.99622777072
6,27491.6082796262,61479.3364241256,88970.9447037518,2533.62742733963
7,18744.1264764066,44129.3035802741,62873.4300566807,1727.93390544563
8,12773.3195363,31351.8975725921,44125.2171088921,1178.45092351392
9,8702.88051293215,22114.1178131631,30816.9983260952,803.703529836493
10,5933.4581108574,15516.6543939638,21450.1125048212,548.125807348488
11,4047.44908130401,10835.9255435899,14883.3746248939,373.821800611669
12,2760.22639624079,7537.76746956192,10297.9938658027,254.946468017158
13,1882.5260315894,5226.24158339342,7108.76761498281,173.873491187702
14,1283.71131267594,3613.57915315197,4897.29046582791,118.581720990013
15,875.331768375572,2492.56478994571,3367.89655832128,80.8727337151886
16,596.782811541765,1716.53127938253,2313.3140909243,55.1552043937586
17,407.025411726861,1180.39484684054,1587.4202585674,37.6158493965434
18,277.577384354785,810.539465863305,1088.11685021809,25.6540092884426
19,189.268324422314,555.968060498491,745.236384920805,17.4960343347178
20,129.067266501496,381.015490184007,510.082756685502,11.9322954162776
21,88.0147329419726,260.88471607094,348.899449012912,8.1378254739013
22,60.0120748362182,178.514394739636,238.526469575854,5.54999697320069
23,40.9227600090928,122.074308115654,162.997068124747,3.78509793572287
24,27.9027096695934,83.4497495668758,111.352459236469,2.581436792163
25,19.0293850277147,57.0246481131848,76.0540331408995,1.76053989225516
26,12.9766587359339,38.9525804545275,51.9292391904614,1.20068820651802
27,8.8489954814625,26.5998463484573,35.4488418299198,0.81886935684529
28,6.03427910627916,18.1617156338458,24.195994740125,0.558468901368488
