"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,733462.53204717,1699401.21970943,2432863.7517566,6844.00004379
2,639233.379442976,392891.452051806,1032124.83149478,4667.60802986478
3,364205.977424712,183758.540381012,547964.517805724,3183.30867636778
4,238770.117438377,109873.047013133,348643.16445151,2171.01651728283
5,161548.314972674,70399.847347424,231948.162320098,1480.63326478689
6,11150.2517846228,45942.7311602419,57092.9829448647,1009.79188658466
7,7571.33378119491,30189.252842253,37760.5866234479,688.678066650736
8,5153.40707769797,19922.5863047856,25075.9933824836,469.678441455802
9,3509.40109958721,13194.4013857622,16703.8024853494,320.320697072857
10,2390.4445414441,8766.43545574593,11156.87999719,218.458715403688
11,1628.48561863696,5841.68978591211,7470.17540454907,148.988843905315
12,1109.61380836164,3902.63030412149,5012.24411248313,101.610391543425
13,756.018789552896,2613.32920322275,3369.34799277565,69.2979198237699
14,515.185178269283,1753.65473459129,2268.83991286058,47.2609308847051
15,351.08802782216,1179.04938983657,1530.13741765873,32.2317840675317
16,239.294561251178,794.044227703534,1033.33878895471,21.9819602519129
17,163.098831350311,535.539896103747,698.638727454057,14.9916174514035
18,111.170451713944,361.68860155665,472.859053270595,10.2242289237907
19,75.7851244263355,244.572126680624,320.35725110696,6.97288717677977
20,51.6660583123455,165.558647362593,217.224705674939,4.75548385531189
21,35.2258494274597,112.176381809208,147.402231236668,3.24322280352397
22,24.0172256912517,76.0656141797893,100.082839871041,2.21186623135071
23,16.3749006116062,51.6125955548131,67.9874961664193,1.50848477633845
24,11.1640834013314,35.0416848810408,46.2057682823722,1.02878116596376
25,7.61183040558015,23.8042142120825,31.4160446176627,0.701625037284628
26,5.1900597740761,16.1788458198097,21.3689055938858,0.47850573983194
27,3.53903725126625,11.0007046925103,14.5397419437766,0.326339185297954
28,2.41319095027464,7.48307675134451,9.89626770161915,0.222562145019068
