"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,13565638.2310647,15248197.1587485,28813835.3898132,128066.99975214
2,9362396.84380027,1109215.31729895,10471612.1610992,87341.6938309595
3,6460802.59867668,1004045.76090595,7464848.35958263,59567.0351927144
4,4416896.7879717,794566.926242711,5211463.71421441,40624.7180014312
5,3013985.03464781,601396.213577691,3615381.2482255,27706.0576769761
6,206308.783536788,444376.581532806,650685.365069594,18895.5313356977
7,140829.019709347,323043.485510408,463872.505219755,12886.7523709458
8,96109.420711512,232004.105818979,328113.526530491,8788.76511698505
9,65580.5334660946,165068.493193291,230649.026659385,5993.9378097838
10,44745.1237624582,116586.56760729,161331.691369749,4087.86558627255
11,30528.1023015762,81854.3058403146,112382.408141891,2787.92432983788
12,20825.1670338281,57196.9781235098,78022.1451573379,1901.36439294943
13,14206.6846673526,39813.5655827299,54020.2502500825,1296.73051599151
14,9691.38965837429,27624.8535785465,37316.2432369208,884.370211906213
15,6610.97005547226,19116.7619369583,25727.7319924306,603.140484520037
16,4509.52917938248,13199.7286703909,17709.2578497734,411.341810442665
17,3075.99591882824,9097.20415092088,12173.2000697491,280.535114721898
18,2098.12051305084,6259.9569463159,8358.07745936673,191.324948240334
19,1431.08889545775,4301.90958072811,5732.99847618586,130.483614699908
20,976.102660946911,2953.01703567779,3929.1196966247,88.9898252253372
21,665.760634939225,2025.15883359306,2690.91946853229,60.69106080368
22,454.083104464443,1387.7222366682,1841.80534113265,41.3913034681097
23,309.7048071881,950.273017934149,1259.97782512225,28.2288689652508
24,211.230474649346,650.34021941185,861.570694061196,19.2520886343011
25,144.066096253066,444.852886050844,588.91898230391,13.1299244485933
26,98.2571283943325,304.16369014409,402.420818538423,8.95460847394065
27,67.0136380326471,207.887112141263,274.90075017391,6.10704297922752
28,45.7030369644852,142.036822186571,187.739859151056,4.16500331183317
