"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,1348398.14064957,1631286.56530564,2979684.70595521,12719.00013446
2,948173.681737527,153429.120613376,1101602.8023509,8674.35809170172
3,643925.938080876,115304.243430246,759230.181511122,5915.91221854057
4,438697.668599857,86037.5221006289,524735.190700486,4034.65213304467
5,299109.890947267,63197.1899237823,362307.080871049,2751.63275473646
6,20289.8325928724,45752.724228663,66042.5568215354,1876.61353873027
7,13830.768803551,32754.5759333049,46585.3447368559,1279.85043341404
8,9431.81700084803,23249.6698205796,32681.4868214277,872.857995588377
9,6433.31658051446,16386.0939887033,22819.4105692178,595.289152991273
10,4387.09628920787,11477.9623134224,15865.0586026303,405.987202340048
11,2990.45756290883,8003.36117973192,10993.8187426408,276.883271995913
12,2039.03121400662,5560.38063544412,7599.41184945074,188.834391501213
13,1390.32726223917,3850.64098212845,5240.96824436762,128.785055003827
14,947.849210447146,2660.26581085022,3608.11502129737,87.83140751261
15,646.374119052184,1834.02314715457,2480.39726620675,59.9010199236
16,440.723603679048,1261.73459596604,1702.45819964509,40.8524955878952
17,300.406872217595,866.63927540068,1167.04614761827,27.8614019909445
18,204.788685802379,594.663622512837,799.452308315216,19.0014761578242
19,139.647446861947,407.73212150366,547.379568365607,12.9590067396361
20,95.2423214170546,279.29141172189,374.533733138944,8.83804259643181
21,64.9402373363706,191.145885259256,256.086122595627,6.02754505076649
22,44.276623868575,130.687579601986,174.964203470561,4.11078572462275
23,30.1768663402055,89.3072275568178,119.484093897023,2.80355586419271
24,20.5742953279063,61.0222360356712,81.5965313635775,1.91202509937943
25,14.0313285633275,41.6833554397624,55.7146840030899,1.30400111777677
26,9.56826817022476,28.4611427437974,38.0294109140221,0.889328762323758
27,6.5239756416341,19.428492085353,25.9524677269871,0.606522215904803
28,4.44872080929201,13.260243789505,17.7089645987971,0.413648151247076
