"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,1797506.21653609,2711792.44770185,4509298.66423795,16906.0000725
2,1345672.31157273,410168.35374598,1755840.66531871,11529.892049445
3,867881.7223469,235346.426996667,1103228.14934357,7863.38637772149
4,585206.878294466,158010.496786095,743217.375080561,5362.82950960605
5,398214.62948579,109425.268555084,507639.898040873,3657.44972555133
6,27297.1118988405,75994.2593907585,103291.371289599,2494.38071282601
7,18593.9201776123,52665.3258473853,71259.2460249976,1701.16764614734
8,12673.4746701919,36402.5214557115,49075.9961259034,1160.19633467248
9,8638.79833092799,25104.2873734086,33743.0857043366,791.253900246633
10,5888.98361474172,17279.6402622974,23168.6238770391,539.635159968204
11,4014.56319760792,11875.5457174425,15890.1089150505,368.031179098315
12,2736.99461421202,8150.05883163092,10887.0534458429,250.997264145051
13,1865.78342134424,5587.01830287287,7452.8017242171,171.179414708872
14,1271.99095141125,3826.41635242224,5098.4073038335,116.743870176761
15,867.173220495155,2618.69171544867,3485.86493594382,79.618984835459
16,591.241169468058,1790.97584877032,2382.21701823837,54.2999194444295
17,403.097762911749,1224.1849874768,1627.28275038855,37.0323894202479
18,274.827951432886,836.42602831191,1111.2539797448,25.2559834379934
19,187.390676882804,571.299091564714,758.689768447518,17.2245083130239
20,127.775843567035,390.10832564189,517.884169208925,11.7470652985588
21,87.1307045293852,266.319157531924,353.449862061309,8.01146486278883
22,59.4143828269639,181.76786728605,241.182250113013,5.4637960730136
23,40.5136648076597,124.031716219081,164.545381026741,3.72629326081658
24,27.6246463896249,84.6212845753219,112.245930964947,2.54132132313433
25,18.8367438302525,57.7269269119739,76.5636707422264,1.73317385814179
26,12.844758123077,39.3777741962325,52.2225323193095,1.18201960342474
27,8.75927245576797,26.8589177794982,35.6181902352662,0.80613398149125
28,5.97313471153898,18.3198861984797,24.2930209100187,0.549781064740446
