"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,492221.354430955,1445154.0875804,1937375.44201136,4565.0000571
2,475310.648600306,379559.13759484,854869.786195146,3113.3300389422
3,249588.712076978,168395.746404698,417984.458481676,2123.29108655858
4,160225.833483162,97073.4517426579,257299.285225819,1448.08452103295
5,107933.143483579,60493.2975722581,168426.441055837,987.593643344473
6,7492.03805815074,38522.8557471952,46014.8938053459,673.53886476093
7,5075.59444897065,24745.978817294,29821.5732662647,459.353505766954
8,3451.43677371543,15988.8032122651,19440.2399859805,313.279090933063
9,2349.0143479179,10383.0732124735,12732.0875603914,213.656340016349
10,1599.2539969844,6773.60056226423,8372.85455924863,145.71362389115
11,1088.79187571384,4438.22965812277,5527.02153383661,99.3766914937642
12,741.472640917138,2919.72982498115,3661.20246589829,67.7749035987472
13,504.955877831459,1927.88657793901,2432.84245577047,46.2224842543456
14,343.92826447202,1277.41370649035,1621.34197096237,31.5237342614637
15,234.297518993241,849.0824103565,1083.37992934974,21.4991867663182
16,159.624062643412,565.92530083766,725.549363481072,14.662445374629
17,108.745034570961,378.175563631801,486.920598202762,9.99971828385166
18,74.0989632328236,253.312777125961,327.411740358784,6.81976049707378
19,50.4968235257218,170.044068465466,220.540891991188,4.65104435117483
20,34.4180253654244,114.361526541246,148.77955190667,3.17199021371458
21,23.4592264150962,77.0431398495883,100.502366264685,2.16328229881523
22,15.9914489448217,51.9788830788617,67.9703320236834,1.47534827949138
23,10.9009752893723,35.1151685224182,46.0161438117905,1.00618053732066
24,7.43153131493793,23.750637728311,31.1821690432489,0.686210359788341
25,5.06655024998375,16.0805723984835,21.1471226484672,0.467992214533144
26,3.45429277040496,10.8968721438031,14.351164914208,0.319168473252417
27,2.35505279133454,7.39020265770238,9.74525544903692,0.217671386734286
28,1.6057643383699,5.01563106217664,6.62139540054654,0.148450854559671
