"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,1411861.15749474,1638600.44777872,3050461.60527346,13323.99989499
2,982253.226800637,135131.905313768,1117385.1321144,9086.96792838318
3,673306.19185904,112142.87527811,785449.06713715,6197.31212715733
4,459686.982765375,86604.5102535498,546291.493018925,4226.5668707213
5,313590.257598823,64751.0328346862,378341.290433509,2882.51860583192
6,21455.8838378242,47465.39303522,68921.2768730441,1965.87768917737
7,14642.7882231877,34309.1880361403,48951.976259328,1340.72858401897
8,9992.23170132774,24530.9051238211,34523.1368251489,914.376894300936
9,6817.19587371247,17390.9089021664,24208.1047758789,623.605041913238
10,4650.60972029352,12248.2003941299,16898.8101144234,425.298638584828
11,3172.75726675291,8577.60336396541,11750.3606307183,290.053671514853
12,2163.6829831516,5981.31159066021,8144.99457381181,197.81660397313
13,1475.92845705764,4156.63992653715,5632.5683835948,134.910923909674
14,1006.80657820189,2880.22790704885,3887.03448525074,92.009250106398
15,686.779483846065,1990.92630352244,2677.7057873685,62.7503085725634
16,468.464976640165,1373.40659916552,1841.87157580569,42.7957104464882
17,319.540908187748,945.802005511206,1265.34291369895,29.186674524505
18,217.954921453891,650.392264156671,868.347185610562,19.9053120257124
19,148.661679296581,446.705729857875,595.367409154457,13.5754228015358
20,101.396889332844,306.492296569437,407.889185902282,9.25843835064745
21,69.158318253114,210.1053937356,279.263711988714,6.31425495514156
22,47.1692779336713,143.923379952729,191.092657886401,4.30632187940654
23,32.1713842139758,98.5258049634392,130.697189177415,2.93691152175526
24,21.9420189186491,67.4114540488513,89.3534729675004,2.00297365783709
25,14.9651219449731,46.1016887287053,61.0668106736784,1.36602803464489
26,10.2066028813512,31.5158188744682,41.7224217558194,0.931631119627818
27,6.96109714226165,21.5352687626109,28.4963659048725,0.635372423586172
28,4.74701764983771,14.7098553005927,19.4568729504304,0.433323992885769
