"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,4822.98619851992,134857.931477396,139680.917675916,0
2,14891.6920233124,58098.8098981556,72990.501921468,0
3,8139.40678905399,33123.4910908327,41262.8978798867,0
4,4825.72156816992,19892.4537566276,24718.1753247976,0
5,2930.88181311069,12135.4910419425,15066.3728550532,0
6,1793.80608939046,7387.52312355053,9181.329212941,0
7,1087.19699502265,4509.96641821017,5597.16341323282,0
8,667.763653952713,2772.37568838841,3440.13934234112,0
9,410.763882750893,1708.22091698409,2118.98479973499,0
10,253.40476563952,1053.0123153977,1306.41708103722,0
11,156.107473008247,650.11915132032,806.226624328567,0
12,96.5414930575359,401.73937871828,498.280871775815,0
13,59.6194675473152,248.623135916327,308.242603463643,0
14,36.9570301648353,153.981844784186,190.938874949021,0
15,22.8747411475064,95.617261467046,118.492002614552,0
16,14.2419623349111,59.5012221941659,73.743184529077,0
17,8.85797523999823,36.9938406719081,45.8518159119064,0
18,5.50553171679587,23.0120286646966,28.5175603814924,0
19,3.42685426605909,14.3192368263515,17.7460910924106,0
20,2.13176082907846,8.91151498326986,11.0432758123483,0
21,1.32722545888679,5.55509528852262,6.88232074740942,0
22,0.828198031660116,3.46796200953028,4.29616004119039,0
23,0.517201797044978,2.16492210698387,2.68212390402885,0
24,0.322746516722379,1.34993087331676,1.67267739003914,0
25,0.201105325681623,0.840839764529449,1.04194509021107,0
26,0.12521573323845,0.5233573343499,0.64857306758835,0
27,0.0779188293169023,0.326190633185528,0.404109462502431,0
28,0.048627634639003,0.203574903201256,0.252202537840259,0
