"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,3417.89057901887,157638.979190382,161056.869769401,0
2,21445.1011089715,68452.2870130709,89897.3881220425,0
3,7512.21363020109,26617.7886091071,34130.0022393082,0
4,3362.03462633419,12976.6862153019,16338.7208416361,0
5,1798.78524963603,7254.36302454856,9053.14827418459,0
6,1048.27845173759,4297.13587105254,5345.41432279013,0
7,629.993023621919,2597.58833950214,3227.58136312406,0
8,382.69787386596,1580.65655726429,1963.35443113025,0
9,233.2015559549,965.412667084831,1198.61422303973,0
10,142.697151294138,591.550156830491,734.247308124629,0
11,87.5379380547857,363.788430519228,451.326368574013,0
12,53.9335712493399,223.80341802234,277.73698927168,0
13,33.1370723885191,137.803473779922,170.940546168441,0
14,20.4381663569503,85.0179584434516,105.456124800402,0
15,12.6123678960126,52.5668107222017,65.1791786182142,0
16,7.81008831796213,32.5390563926611,40.3491447106233,0
17,4.83252904870823,20.1426426711394,24.9751717198476,0
18,2.99264670036543,12.4949460062429,15.4875927066083,0
19,1.85899325229212,7.76568452112126,9.62467777341338,0
20,1.15587797307519,4.833050083287,5.9889280563622,0
21,0.719900888792032,3.00982739199295,3.72972828078498,0
22,0.448258933018917,1.87354823929071,2.32180717230962,0
23,0.278934542752043,1.16528429712739,1.44421883987943,0
24,0.173416490024383,0.724998398776428,0.898414888800811,0
25,0.107957163223077,0.451513192436423,0.5594703556595,0
26,0.0672570595836664,0.281542231318693,0.34879929090236,0
27,0.0419670479617171,0.175591519132389,0.217558567094106,0
28,0.0261652461201096,0.109646354079911,0.13581160020002,0
