"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,871413.115850916,9412203.18383634,10283616.2996873,0
2,2508915.52333376,4480784.63922263,6989700.16255639,0
3,2692587.94919566,5048595.31715026,7741183.26634592,0
4,1688584.88641421,4001287.00833486,5689871.89474907,0
5,1059045.88284575,3049816.56287893,4108862.44572468,0
6,664273.231649337,2262444.67107455,2926717.90272389,0
7,416696.713088865,1645267.76138932,2061964.47447819,0
8,261418.323472128,1178360.5899041,1439778.91337623,0
9,164019.662742019,833863.468649878,997883.131391897,0
10,102920.310039981,584364.265674489,687284.57571447,0
11,64588.1600667575,406239.989042321,470828.149109078,0
12,40537.111657301,280513.760968445,321050.872625746,0
13,25444.9843114991,192591.031239354,218036.015550853,0
14,15973.5902460731,131575.826039901,147549.416285974,0
15,10028.9474892609,89506.6068168231,99535.5543060839,0
16,6297.41291911886,60660.0805595879,66957.4934787068,0
17,3954.80014191822,40974.1992124846,44928.9993544028,0
18,2483.95692295056,27595.4489145228,30079.4058374733,0
19,1560.35116433837,18536.1412100951,20096.4923744334,0
20,980.30464550506,12421.4330042457,13401.7376497508,0
21,615.973281537648,8306.04189480374,8922.01517634139,0
22,387.102967175951,5543.35731134288,5930.46027851883,0
23,243.308160017204,3693.0336709528,3936.34183097,0
24,152.951648135906,2456.35645750537,2609.30810564128,0
25,96.1658224150807,1631.38161044851,1727.5474328636,0
26,60.4725463743362,1082.00060349105,1142.47314986539,0
27,38.0336949075159,716.726209332257,754.759904239773,0
28,23.925079969159,474.213736824446,498.138816793605,1697.30193210083
