"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2508031.65310725,3348931.39692164,5856963.05002889,0
2,1813250.57416757,381114.171814169,2194364.74598174,0
3,1201235.05522208,246892.396113389,1448127.45133547,0
4,816244.624977569,181491.480446541,997736.105424111,0
5,556964.224459153,134933.227141506,691897.451600659,0
6,36978.012920463,99737.3392756184,136715.352196081,0
7,25270.8251015234,73199.5386165218,98470.3637180452,0
8,17272.7984851285,53382.9564567931,70655.7549419216,0
9,11806.1313875711,38718.3416140496,50524.4730016207,0
10,8069.44686497646,27949.1620190946,36018.6088840711,0
11,5515.30745888527,20091.834653021,25607.1421119063,0
12,3769.5151191231,14390.7752944633,18160.2904135864,0
13,2576.2693639285,10274.0506149123,12850.3199788408,0
14,1760.70790601478,7313.79645088461,9074.50435689939,0
15,1203.29987719924,5192.96932442025,6396.26920161949,0
16,822.339562488324,3678.49416101482,4500.83372350314,0
17,561.978221674678,2600.1626236105,3162.14084528518,0
18,384.042249160883,1834.38034537835,2218.42259453924,0
19,262.43996030442,1291.83990121116,1554.27986151558,0
20,179.338106029661,908.284194604448,1087.62230063411,0
21,122.548235294816,637.65324660057,760.201481895385,0
22,83.7401273519624,447.040539832469,530.780667184432,0
23,57.2206048739985,313.006366057053,370.226970931051,0
24,39.0988278817289,218.89869115786,257.997519039588,0
25,26.7157694873569,152.915920782512,179.631690269869,0
26,18.2542702903738,106.712212504723,124.966482795097,0
27,12.472522190548,74.3972221648005,86.8697443553485,0
28,8.52191675622257,51.8211580942003,60.3430748504228,114.260797873864
