"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,994761.510957505,1180441.19139492,2175202.70235243,0
2,696770.164880294,98504.7791225854,795274.944002879,0
3,474877.948947354,77423.597176686,552301.54612404,0
4,324171.797126334,60196.0994156331,384367.896541967,0
5,221362.464085279,46062.9236793443,267425.387764623,0
6,14798.074291888,34768.7464453509,49566.8207372389,0
7,10115.8030861645,25952.6122673324,36068.4153534968,0
8,6915.0203374201,19195.5522363774,26110.5725737975,0
9,4726.90107035369,14090.1046114482,18817.0056818019,0
10,3231.08378769077,10276.2835674461,13507.3673551369,0
11,2208.55680008449,7453.66707719846,9662.22387728295,0
12,1509.58581159067,5380.69819880566,6890.28401039633,0
13,1031.80158760571,3868.15532027506,4899.95690788077,0
14,705.219006913371,2770.64749672763,3475.866503641,0
15,481.993883316844,1978.10869650097,2460.10257981782,0
16,329.419276947501,1408.19079670587,1737.61007365337,0
17,225.136916288912,999.870044693326,1225.00696098224,0
18,153.863244882223,708.281940085633,862.145184967856,0
19,105.15108883019,500.661447442969,605.812536273159,0
20,71.8594038699267,353.215629105547,425.075032975474,0
21,49.1071380977182,248.751394965197,297.858533062915,0
22,33.5580751003405,174.897815414757,208.455890515097,0
23,22.9319548631792,122.787045459673,145.719000322852,0
24,15.6702868481116,86.0834823194094,101.753769167521,0
25,10.7079134455428,60.2740915230982,70.9820049686411,0
26,7.31686421831874,42.1526545223284,49.4695187406471,0
27,4.99962663217436,29.4468225242798,34.4464491564542,0
28,3.41619594847011,20.5496091568347,23.9658051053048,21.5859796925243
