"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1470433.2775379,16558531.5398014,18028964.8173393,0
2,4409786.11179841,7869819.5961599,12279605.7079583,0
3,4784354.17203016,8937596.68759886,13721950.859629,0
4,3000376.66213208,7088338.14085588,10088714.802988,0
5,1881772.41076502,5405254.24281644,7287026.65358146,0
6,1180316.54534267,4011087.68473389,5191404.23007656,0
7,740408.203831061,2917610.87265027,3658019.07648133,0
8,464500.898598934,2090027.49059814,2554528.38919708,0
9,291437.756542182,1479228.17442323,1770665.93096541,0
10,182873.313599856,1036759.94893471,1219633.26253457,0
11,114762.893486287,720812.778713054,835575.672199341,0
12,72027.8888545403,497774.00188304,569801.89073758,0
13,45211.5461533902,341780.131966903,386991.678120293,0
14,28382.3909571505,233515.199234253,261897.590191404,0
15,17819.7267612435,158861.565665792,176681.292427035,0
16,11189.4071483302,107668.449488369,118857.856636699,0
17,7026.97886994185,72730.2714122074,79757.2502821492,0
18,4413.54281823005,48984.5778725355,53398.1206907656,0
19,2772.45680254753,32904.6014790736,35677.0582816211,0
20,1741.81742292297,22050.7256595362,23792.5430824592,0
21,1094.46669684132,14745.4444351577,15839.911131999,0
22,687.80647365522,9841.1996967682,10529.0061704234,0
23,432.310208336292,6556.45161124901,6988.7618195853,0
24,271.764052361007,4361.00439456148,4632.76844692249,0
25,170.866768325851,2896.40613410512,3067.27290243097,0
26,107.446950106279,1921.05353955387,2028.50048966015,0
27,67.5776848631239,1272.5436945111,1340.12137937423,0
28,42.5096096373654,841.977420143166,884.487029780531,2848.01119949571
