"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1158987.50433826,13418165.2639494,14577152.7682876,0
2,3571350.31634147,6370497.00647907,9941847.32282054,0
3,3901643.3858284,7271587.79108588,11173231.1769143,0
4,2446806.83975714,5769524.06593682,8216330.90569396,0
5,1534583.94483933,4400855.68492242,5935439.62976175,0
6,962546.420634643,3266427.81339792,4228974.23403257,0
7,603801.286873662,2376325.01375119,2980126.30062485,0
8,378799.138637897,1702484.09910538,2081283.23774328,0
9,237666.428336817,1205059.01682369,1442725.44516051,0
10,149132.379321029,844667.4728216,993799.852142629,0
11,93588.5411722334,587298.218478829,680886.759651063,0
12,58738.3086291877,405595.026557054,464333.335186242,0
13,36869.7047943585,278501.752433802,315371.45722816,0
14,23145.6198318417,190289.217493137,213434.837324979,0
15,14531.8330906028,129459.371549146,143991.204639748,0
16,9124.85446354764,87743.8863516916,96868.7408152393,0
17,5730.42736731132,59272.8487601546,65003.2761274659,0
18,3599.19344748,39921.8655385269,43521.0589860069,0
19,2260.90388080311,26817.4719917032,29078.3758725064,0
20,1420.42854885185,17971.8533745546,19392.2819234064,0
21,892.521628182369,12018.0995210597,12910.6211492421,0
22,560.895398791202,8021.08648113598,8581.98187992718,0
23,352.541715717491,5343.92810423699,5696.46981995448,0
24,221.618709413483,3554.54736374942,3776.1660731629,0
25,139.338583013892,2360.81948940433,2500.15807241823,0
26,87.6208037950368,1565.84184871897,1653.46265251401,0
27,55.1081445907469,1037.2557313459,1092.36387593664,0
28,34.6656158213269,686.306238960483,720.97185478181,2381.76605319937
