"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1291222.74557916,2026823.4055699,3318046.15114907,0
2,979421.621250591,304227.725894735,1283649.34714533,0
3,621718.583096603,170563.998556537,792282.58165314,0
4,419729.34589169,119485.117044692,539214.462936381,0
5,286132.355526773,86453.7074303447,372586.062957117,0
6,19000.3041814944,62569.4856711332,81569.7898526275,0
7,12981.1277469117,45111.6464614302,58092.7742083419,0
8,8871.6171414553,32398.0362799456,41269.6534214009,0
9,6063.24941109027,23185.5110827841,29248.7604938743,0
10,4143.82689870803,16540.4854271681,20684.3123258761,0
11,2831.97036219496,11766.7694504165,14598.7398126115,0
12,1935.381318967,8349.61960024263,10285.0009192096,0
13,1322.62065444374,5911.29023138855,7233.9108858323,0
14,903.847565016108,4176.3360164351,5080.18358145121,0
15,617.655685672764,2945.00287591871,3562.65856159148,0
16,422.074653394175,2073.11244258709,2495.18709598127,0
17,288.419016725106,1457.02914219366,1745.44815891877,0
18,197.083610103487,1022.53039167582,1219.6140017793,0
19,134.66952399922,716.630318148326,851.299842147546,0
20,92.0196414280034,501.612447288452,593.632088716455,0
21,62.8759173788836,350.69887236353,413.574789742414,0
22,42.9616452838566,244.922271617537,287.883916901393,0
23,29.3542121674491,170.876200249054,200.230412416503,0
24,20.0564046263204,119.103046017237,139.159450643558,0
25,13.7034221849066,82.9426987025423,96.6461208874489,0
26,9.36264295965933,57.7126721849804,67.0753151446398,0
27,6.3967815196512,40.1257932550026,46.5225747746538,0
28,4.3703715832081,27.877601202123,32.2479727853311,98.653868054463
