"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1953983.14062733,2693963.36831473,4647946.50894206,0
2,1425698.95429642,336361.65638123,1762060.61067765,1.66228473855905
3,939215.300062719,212609.958211989,1151825.25827471,15.0188298172861
4,636746.145927989,153773.007350997,790519.153278986,27.8455473013417
5,434203.133236251,113386.733093983,547589.866330234,38.5428849235916
6,29053.4272973428,83339.7136069257,112393.140904268,47.0829695014246
7,19834.8777888491,60877.1885137682,80712.0663026173,53.73072518952
8,13546.1188664201,44209.5129091592,57755.6317755793,58.811695354405
9,9251.73478583344,31941.7036049935,41193.438390827,62.6397545882224
10,6318.94335379354,22978.4668908883,29297.4102446818,65.4860384709066
11,4316.58405529168,16467.6816987326,20784.2657540243,67.5835118766734
12,2948.83152555667,11760.3524374827,14709.1839630394,69.1205085297883
13,2014.14078639432,8372.57203194157,10386.7128183359,70.2394451942475
14,1375.69271020081,5944.13508394751,7319.82779414832,71.0500126617879
15,939.562222840939,4209.6956520559,5149.25787489684,71.634059159077
16,641.72826982504,2974.73711255596,3616.465382381,72.0531887274588
17,438.302908618919,2097.80331326047,2536.10622187939,72.3528985550542
18,299.359858552962,1476.73679606818,1776.09665462114,72.5663489020301
19,204.483646671042,1037.84012847957,1242.32377515062,72.7179283757954
20,139.679472010142,728.221125431619,867.900597441761,72.8254142361972
21,95.3993231164341,510.27704587429,605.676368990724,72.9013404677366
22,65.1692930559775,357.105517978043,422.274811034021,72.9548867795588
23,44.5171556549063,249.60669796216,294.123853617066,72.992588028819
24,30.4084500596293,174.272228949186,204.680679008815,73.0190854900134
25,20.7712982367744,121.55013988957,142.321438126345,73.0376756434268
26,14.1888753869679,84.697231848059,98.8861072350269,73.0506987441053
27,9.69256767986788,58.9647012517091,68.657268931577,73.0598105398292
28,6.62104395634344,41.016527251361,47.6375712077044,73.066175994157
