"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1073731.22316521,12769290.3506825,13843021.5738477,0
2,3396755.97648361,6056342.43283304,9453098.40931665,0
3,3735075.32310098,6945978.87053235,10681054.1936333,0
4,2342346.60233946,5513393.97725202,7855740.57959148,0
5,1469067.6455834,4206620.36911373,5675688.01469713,0
6,921451.513165083,3122864.84496388,4044316.35812896,0
7,578022.159629988,2272212.84863931,2850235.0082693,0
8,362626.113810221,1628078.36129153,1990704.47510176,0
9,227518.942524171,1152497.00883985,1380015.95136402,0
10,142764.847021198,807884.643035586,950649.490056784,0
11,89592.4927339373,561757.627951891,651350.120685828,0
12,56230.2445677952,387976.555394841,444206.799962637,0
13,35295.3730875539,266415.874869898,301711.247957452,0
14,22157.2827998857,182038.412843143,204195.695643028,0
15,13911.2976252139,123850.26000262,137761.557627834,0
16,8735.19754112534,83944.6671234374,92679.8646645627,0
17,5485.71608122843,56707.8787478748,62193.5948291033,0
18,3445.49021022558,38195.1794400733,41640.6696502989,0
19,2164.34970341913,25658.1087809112,27822.4584843303,0
20,1359.76611700489,17195.2246801005,18554.9907971054,0
21,854.403554541197,11498.9501391713,12353.3536937125,0
22,536.939847660319,7674.71621822007,8211.65606588039,0
23,337.484411529902,5113.23644748297,5450.72085901287,0
24,212.152940788729,3401.14539365939,3613.29833444812,0
25,133.386980171502,2258.96154337936,2392.34852355086,0
26,83.8781193122582,1498.29974935554,1582.1778686678,0
27,52.7541495178722,992.524063581297,1045.27821309917,0
28,33.1847939976,656.715418275672,689.900212273272,2296.07688880999
