"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
31426815.9966557,16369003.8310111,47795819.8276668,362.713005523313,294040,"strategy","rrr_pxlvd","0.7213",0.7213,47795819.8276668,362.713005523313
31435704.6072087,17054608.1491123,48490312.756321,90.5346471900001,294040,"strategy","rrr_pxlvd","0.9556",0.9556,48490312.756321,90.5346471900001
31432787.850673,16788400.1158667,48221187.9665398,194.628949924609,294040,"strategy","rrr_rmsvr","0.4141",0.4141,48221187.9665398,194.628949924609
31432787.850673,16788400.1158667,48221187.9665398,194.628949924609,294040,"strategy","rrr_rmsvr","0.9688",0.9688,48221187.9665398,194.628949924609
15773373.7519683,16788400.1158667,32561773.867835,194.628949924609,294040,"strategy","cost_A_pxlvd_drugs","51.6",51.6,32561773.867835,194.628949924609
76651059.1472093,16788400.1158667,93439459.263076,194.628949924609,294040,"strategy","cost_A_pxlvd_drugs","262.6",262.6,93439459.263076,194.628949924609
31447986.1016444,15888347.2687671,47336333.3704115,156.253350633589,294040,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,47336333.3704115,156.253350633589
31417085.5296679,17678342.3820393,49095427.9117073,232.574242238462,294040,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,49095427.9117073,232.574242238462
31432787.850673,16788400.1158667,48221187.9665398,194.628949924609,294040,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,48221187.9665398,194.628949924609
31432787.850673,16788400.1158667,48221187.9665398,194.628949924609,294040,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,48221187.9665398,194.628949924609
