"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
3861346.59130135,2119231.11399487,5980577.70529621,50.322509816055,31147,"strategy","rrr_pxlvd","0.7213",0.7213,5980577.70529621,50.322509816055
3862107.23105687,2217911.38638601,6080018.61744287,12.839428549292,31147,"strategy","rrr_pxlvd","0.9556",0.9556,6080018.61744287,12.839428549292
3861835.46936946,2179346.38261947,6041181.85198893,27.4244343165444,31147,"strategy","rrr_rmsvr","0.4141",0.4141,6041181.85198893,27.4244343165444
3861835.46936946,2179346.38261947,6041181.85198893,27.4244343165444,31147,"strategy","rrr_rmsvr","0.9688",0.9688,6041181.85198893,27.4244343165444
1944484.0250863,2179346.38261947,4123830.40770577,27.4244343165444,31147,"strategy","cost_A_pxlvd_drugs","51.6",51.6,4123830.40770577,27.4244343165444
9398397.51644967,2179346.38261947,11577743.8990691,27.4244343165444,31147,"strategy","cost_A_pxlvd_drugs","262.6",262.6,11577743.8990691,27.4244343165444
3863658.44254401,2068863.82515736,5932522.26770137,22.9477265108614,31147,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,5932522.26770137,22.9477265108614
3859950.50825989,2288589.00939984,6148539.51765973,31.8500315391369,31147,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,6148539.51765973,31.8500315391369
3861835.46936946,2179346.38261947,6041181.85198893,27.4244343165444,31147,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,6041181.85198893,27.4244343165444
3861835.46936946,2179346.38261947,6041181.85198893,27.4244343165444,31147,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,6041181.85198893,27.4244343165444
