"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
40617874.0960738,21365550.4820928,61983424.5781666,475.975327676379,367873,"strategy","rrr_pxlvd","0.7213",0.7213,61983424.5781666,475.975327676379
40628171.990532,22275545.3538793,62903717.3444112,119.598137619174,367873,"strategy","rrr_pxlvd","0.9556",0.9556,62903717.3444112,119.598137619174
40624730.9745734,21921514.0216209,62546244.9961943,256.602824316684,367873,"strategy","rrr_rmsvr","0.4141",0.4141,62546244.9961943,256.602824316684
40624730.9745734,21921514.0216209,62546244.9961943,256.602824316684,367873,"strategy","rrr_rmsvr","0.9688",0.9688,62546244.9961943,256.602824316684
20398620.177942,21921514.0216209,42320134.1995629,256.602824316684,367873,"strategy","cost_A_pxlvd_drugs","51.6",51.6,42320134.1995629,256.602824316684
99029838.5674256,21921514.0216209,120951352.589046,256.602824316684,367873,"strategy","cost_A_pxlvd_drugs","262.6",262.6,120951352.589046,256.602824316684
40644210.7594784,20757872.0132365,61402082.772715,207.918349740032,367873,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,61402082.772715,207.918349740032
40604598.4268214,23072084.4765096,63676682.9033311,304.741422347394,367873,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,63676682.9033311,304.741422347394
40624730.9745734,21921514.0216209,62546244.9961943,256.602824316684,367873,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,62546244.9961943,256.602824316684
40624730.9745734,21921514.0216209,62546244.9961943,256.602824316684,367873,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,62546244.9961943,256.602824316684
