"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
5285614.07181099,3119293.59890468,8404907.67071567,130.326453976148,40985,"strategy","rrr_pxlvd","0.7213",0.7213,8404907.67071567,130.326453976148
5292837.68673773,3334881.56403122,8627719.25076895,30.4265958050176,40985,"strategy","rrr_pxlvd","0.9556",0.9556,8627719.25076895,30.4265958050176
5290607.78884198,3252846.99527126,8543454.78411324,66.7858766225384,40985,"strategy","rrr_rmsvr","0.4141",0.4141,8543454.78411324,66.7858766225384
5290607.78884198,3252846.99527126,8543454.78411324,66.7858766225384,40985,"strategy","rrr_rmsvr","0.9688",0.9688,8543454.78411324,66.7858766225384
2678522.82723253,3252846.99527126,5931369.82250379,66.7858766225384,40985,"strategy","cost_A_pxlvd_drugs","51.6",51.6,5931369.82250379,66.7858766225384
12833288.8686806,3252846.99527126,16086135.8639519,66.7858766225384,40985,"strategy","cost_A_pxlvd_drugs","262.6",262.6,16086135.8639519,66.7858766225384
5293439.71042283,3104899.12164786,8398338.83207069,58.646559391836,40985,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,8398338.83207069,58.646559391836
5287695.11928731,3399132.90660001,8686828.02588731,74.8338796202704,40985,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,8686828.02588731,74.8338796202704
5290607.78884198,3252846.99527126,8543454.78411324,66.7858766225384,40985,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,8543454.78411324,66.7858766225384
5290607.78884198,3252846.99527126,8543454.78411324,66.7858766225384,40985,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,8543454.78411324,66.7858766225384
