"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
1276070.42437235,1289675.66012638,2565746.08449874,121.250418442718,12543,"strategy","rrr_pxlvd","0.7213",0.7213,2565746.08449874,121.250418442718
1284552.03327747,1476060.28212594,2760612.31540341,27.6170108374346,12543,"strategy","rrr_pxlvd","0.9556",0.9556,2760612.31540341,27.6170108374346
1281919.25241385,1405653.92631719,2687573.17873104,61.1418493575696,12543,"strategy","rrr_rmsvr","0.4141",0.4141,2687573.17873104,61.1418493575696
1281919.25241385,1405653.92631719,2687573.17873104,61.1418493575696,12543,"strategy","rrr_rmsvr","0.9688",0.9688,2687573.17873104,61.1418493575696
683249.046617604,1405653.92631719,2088902.97293479,61.1418493575696,12543,"strategy","cost_A_pxlvd_drugs","51.6",51.6,2088902.97293479,61.1418493575696
3010644.96413042,1405653.92631719,4416298.89044761,61.1418493575696,12543,"strategy","cost_A_pxlvd_drugs","262.6",262.6,4416298.89044761,61.1418493575696
1282622.20412367,1372142.66282361,2654764.86694728,58.9610902611296,12543,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,2654764.86694728,58.9610902611296
1281198.39996021,1438788.74596079,2719987.145921,63.2981362372807,12543,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,2719987.145921,63.2981362372807
1281919.25241385,1405653.92631719,2687573.17873104,61.1418493575696,12543,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,2687573.17873104,61.1418493575696
1281919.25241385,1405653.92631719,2687573.17873104,61.1418493575696,12543,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,2687573.17873104,61.1418493575696
