"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
2004884.43697532,1095222.82122477,3100107.2582001,29.1520847870436,16811,"strategy","rrr_pxlvd","0.7213",0.7213,3100107.2582001,29.1520847870436
2005751.26365383,1149191.17142728,3154942.43508111,7.19076506652229,16811,"strategy","rrr_pxlvd","0.9556",0.9556,3154942.43508111,7.19076506652229
2005473.39076892,1128306.04655214,3133779.43732106,15.5126556566842,16811,"strategy","rrr_rmsvr","0.4141",0.4141,3133779.43732106,15.5126556566842
2005473.39076892,1128306.04655214,3133779.43732106,15.5126556566842,16811,"strategy","rrr_rmsvr","0.9688",0.9688,3133779.43732106,15.5126556566842
1009562.41426063,1128306.04655214,2137868.46081277,15.5126556566842,16811,"strategy","cost_A_pxlvd_drugs","51.6",51.6,2137868.46081277,15.5126556566842
4881275.28470283,1128306.04655214,6009581.33125497,15.5126556566842,16811,"strategy","cost_A_pxlvd_drugs","262.6",262.6,6009581.33125497,15.5126556566842
2006454.49346768,1071171.26318413,3077625.75665181,12.9869914419235,16811,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,3077625.75665181,12.9869914419235
2004460.39324278,1184799.01583404,3189259.40907682,18.0099971727523,16811,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,3189259.40907682,18.0099971727523
2005473.39076892,1128306.04655214,3133779.43732106,15.5126556566842,16811,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,3133779.43732106,15.5126556566842
2005473.39076892,1128306.04655214,3133779.43732106,15.5126556566842,16811,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,3133779.43732106,15.5126556566842
