"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
26290949.7624715,13719030.19749,40009979.9599614,314.985369947642,245874,"strategy","rrr_pxlvd","0.7213",0.7213,40009979.9599614,314.985369947642
26299720.0575886,14306517.0411796,40606237.0987682,78.0224543595356,245874,"strategy","rrr_pxlvd","0.9556",0.9556,40606237.0987682,78.0224543595356
26296888.1105332,14078916.8435406,40375804.9540738,168.112514374964,245874,"strategy","rrr_rmsvr","0.4141",0.4141,40375804.9540738,168.112514374964
26296888.1105332,14078916.8435406,40375804.9540738,168.112514374964,245874,"strategy","rrr_rmsvr","0.9688",0.9688,40375804.9540738,168.112514374964
13197925.0994806,14078916.8435406,27276841.9430213,168.112514374964,245874,"strategy","cost_A_pxlvd_drugs","51.6",51.6,27276841.9430213,168.112514374964
64121576.7868521,14078916.8435406,78200493.6303927,168.112514374964,245874,"strategy","cost_A_pxlvd_drugs","262.6",262.6,78200493.6303927,168.112514374964
26309721.1658893,13326913.5050553,39636634.6709446,135.309730582345,245874,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,39636634.6709446,135.309730582345
26283634.7514549,14822472.6816523,41106107.4331072,200.547460101223,245874,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,41106107.4331072,200.547460101223
26296888.1105332,14078916.8435406,40375804.9540738,168.112514374964,245874,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,40375804.9540738,168.112514374964
26296888.1105332,14078916.8435406,40375804.9540738,168.112514374964,245874,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,40375804.9540738,168.112514374964
