"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
510148.209097615,829534.238866416,1339682.44796403,1406.14608253322,4692,"strategy","rrr_pxlvd","0.7213",0.7213,1339682.44796403,1406.14608253322
511492.424567094,937999.873652631,1449492.29821973,333.174989301978,4692,"strategy","rrr_pxlvd","0.9556",0.9556,1449492.29821973,333.174989301978
511046.941654109,895801.646195865,1406848.58784997,731.394974583189,4692,"strategy","rrr_rmsvr","0.4141",0.4141,1406848.58784997,731.394974583189
511046.941654109,895801.646195865,1406848.58784997,731.394974583189,4692,"strategy","rrr_rmsvr","0.9688",0.9688,1406848.58784997,731.394974583189
291320.80235005,895801.646195865,1187122.44854591,731.394974583189,4692,"strategy","cost_A_pxlvd_drugs","51.6",51.6,1187122.44854591,731.394974583189
1145530.20618527,895801.646195865,2041331.85238113,731.394974583189,4692,"strategy","cost_A_pxlvd_drugs","262.6",262.6,2041331.85238113,731.394974583189
511269.827058251,883243.409816911,1394513.23687516,718.857287556151,4692,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,1394513.23687516,718.857287556151
510817.212876085,908219.70282675,1419036.91570283,743.79899589321,4692,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,1419036.91570283,743.79899589321
511046.941654109,895801.646195865,1406848.58784997,731.394974583189,4692,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,1406848.58784997,731.394974583189
511046.941654109,895801.646195865,1406848.58784997,731.394974583189,4692,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,1406848.58784997,731.394974583189
