"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
36727807.8732109,19222564.9022229,55950372.7754337,431.958185243485,321150,"strategy","rrr_pxlvd","0.7213",0.7213,55950372.7754337,431.958185243485
36738346.2619772,20039433.7879929,56777780.0499701,107.847164878456,321150,"strategy","rrr_pxlvd","0.9556",0.9556,56777780.0499701,107.847164878456
36734885.9890497,19722227.5980279,56457113.5870775,231.827585921102,321150,"strategy","rrr_rmsvr","0.4141",0.4141,56457113.5870775,231.827585921102
36734885.9890497,19722227.5980279,56457113.5870775,231.827585921102,321150,"strategy","rrr_rmsvr","0.9688",0.9688,56457113.5870775,231.827585921102
18439744.739631,19722227.5980279,38161972.3376589,231.827585921102,321150,"strategy","cost_A_pxlvd_drugs","51.6",51.6,38161972.3376589,231.827585921102
89564107.7728383,19722227.5980279,109286335.370866,231.827585921102,321150,"strategy","cost_A_pxlvd_drugs","262.6",262.6,109286335.370866,231.827585921102
36752637.0276785,18670642.4329755,55423279.460654,187.02391451757,321150,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,55423279.460654,187.02391451757
36716545.9776758,20761999.9715605,57478545.9492363,276.128872998343,321150,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,57478545.9492363,276.128872998343
36734885.9890497,19722227.5980279,56457113.5870775,231.827585921102,321150,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,56457113.5870775,231.827585921102
36734885.9890497,19722227.5980279,56457113.5870775,231.827585921102,321150,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,56457113.5870775,231.827585921102
