"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
237126.239181397,759948.688597683,997074.92777908,122.78606421944,2201,"strategy","rrr_pxlvd","0.7213",0.7213,997074.92777908,122.78606421944
246982.228805822,938056.771983333,1185039.00078915,27.6769342902439,2201,"strategy","rrr_pxlvd","0.9556",0.9556,1185039.00078915,27.6769342902439
243878.428832136,870946.808825652,1114825.23765779,61.5414510135087,2201,"strategy","rrr_rmsvr","0.4141",0.4141,1114825.23765779,61.5414510135087
243878.428832136,870946.808825652,1114825.23765779,61.5414510135087,2201,"strategy","rrr_rmsvr","0.9688",0.9688,1114825.23765779,61.5414510135087
163338.661333852,870946.808825652,1034285.4701595,61.5414510135087,2201,"strategy","cost_A_pxlvd_drugs","51.6",51.6,1034285.4701595,61.5414510135087
476445.818259471,870946.808825652,1347392.62708512,61.5414510135087,2201,"strategy","cost_A_pxlvd_drugs","262.6",262.6,1347392.62708512,61.5414510135087
243980.757091981,866495.686337838,1110476.44342982,61.2026604735281,2201,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,1110476.44342982,61.2026604735281
243773.779590807,875347.93037294,1119121.70996375,61.8764388792261,2201,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,1119121.70996375,61.8764388792261
243878.428832136,870946.808825652,1114825.23765779,61.5414510135087,2201,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,1114825.23765779,61.5414510135087
243878.428832136,870946.808825652,1114825.23765779,61.5414510135087,2201,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,1114825.23765779,61.5414510135087
