"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
27590467.9480057,14488090.387172,42078558.3351778,389.522718028268,235560,"strategy","rrr_pxlvd","0.7213",0.7213,42078558.3351778,389.522718028268
27606847.3137709,15172598.9232697,42779446.2370405,93.4707743677616,235560,"strategy","rrr_pxlvd","0.9556",0.9556,42779446.2370405,93.4707743677616
27601744.7747282,14909942.9485532,42511687.7232815,203.365295312234,235560,"strategy","rrr_rmsvr","0.4141",0.4141,42511687.7232815,203.365295312234
27601744.7747282,14909942.9485532,42511687.7232815,203.365295312234,235560,"strategy","rrr_rmsvr","0.9688",0.9688,42511687.7232815,203.365295312234
13859828.0135897,14909942.9485532,28769770.9621429,203.365295312234,235560,"strategy","cost_A_pxlvd_drugs","51.6",51.6,28769770.9621429,203.365295312234
67283032.7413692,14909942.9485532,82192975.6899224,203.365295312234,235560,"strategy","cost_A_pxlvd_drugs","262.6",262.6,82192975.6899224,203.365295312234
27615841.7901033,14125699.441832,41741541.2319354,165.238935140842,235560,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,41741541.2319354,165.238935140842
27587213.9485865,15685376.7546685,43272590.703255,241.064021001867,235560,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,43272590.703255,241.064021001867
27601744.7747282,14909942.9485532,42511687.7232815,203.365295312234,235560,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,42511687.7232815,203.365295312234
27601744.7747282,14909942.9485532,42511687.7232815,203.365295312234,235560,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,42511687.7232815,203.365295312234
