"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
3307816.56377822,2940216.6651168,6248033.22889502,222.021749215992,28847,"strategy","rrr_pxlvd","0.7213",0.7213,6248033.22889502,222.021749215992
3321386.90049283,3297387.35424899,6618774.25474182,51.2897614935413,28847,"strategy","rrr_pxlvd","0.9556",0.9556,6618774.25474182,51.2897614935413
3317196.69633899,3161875.35536546,6479072.05170445,112.976319208713,28847,"strategy","rrr_rmsvr","0.4141",0.4141,6479072.05170445,112.976319208713
3317196.69633899,3161875.35536546,6479072.05170445,112.976319208713,28847,"strategy","rrr_rmsvr","0.9688",0.9688,6479072.05170445,112.976319208713
1741861.37198742,3161875.35536546,4903736.72735288,112.976319208713,28847,"strategy","cost_A_pxlvd_drugs","51.6",51.6,4903736.72735288,112.976319208713
7866149.78171901,3161875.35536546,11028025.1370845,112.976319208713,28847,"strategy","cost_A_pxlvd_drugs","262.6",262.6,11028025.1370845,112.976319208713
3318952.69937251,3073003.3643476,6391956.06372011,107.786603941634,28847,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,6391956.06372011,107.786603941634
3315392.53591784,3249749.01685888,6565141.55277671,118.107806056501,28847,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,6565141.55277671,118.107806056501
3317196.69633899,3161875.35536546,6479072.05170445,112.976319208713,28847,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,6479072.05170445,112.976319208713
3317196.69633899,3161875.35536546,6479072.05170445,112.976319208713,28847,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,6479072.05170445,112.976319208713
