"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
33104162.168546,17255085.8082296,50359247.9767756,399.476908360252,283176,"strategy","rrr_pxlvd","0.7213",0.7213,50359247.9767756,399.476908360252
33115800.4683739,17996269.1546558,51112069.6230298,98.6598465878328,283176,"strategy","rrr_pxlvd","0.9556",0.9556,51112069.6230298,98.6598465878328
33112061.7212131,17709376.8424208,50821438.5636339,212.767421511537,283176,"strategy","rrr_rmsvr","0.4141",0.4141,50821438.5636339,212.767421511537
33112061.7212131,17709376.8424208,50821438.5636339,212.767421511537,283176,"strategy","rrr_rmsvr","0.9688",0.9688,50821438.5636339,212.767421511537
16617277.1170649,17709376.8424208,34326653.9594858,212.767421511537,283176,"strategy","cost_A_pxlvd_drugs","51.6",51.6,34326653.9594858,212.767421511537
80742556.738903,17709376.8424208,98451933.5813239,212.767421511537,283176,"strategy","cost_A_pxlvd_drugs","262.6",262.6,98451933.5813239,212.767421511537
33128282.5093706,16762869.7748917,49891152.2842622,171.104372027866,283176,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,49891152.2842622,171.104372027866
33095312.3518755,18645251.4818694,51740563.8337449,253.963267670242,283176,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,51740563.8337449,253.963267670242
33112061.7212131,17709376.8424208,50821438.5636339,212.767421511537,283176,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,50821438.5636339,212.767421511537
33112061.7212131,17709376.8424208,50821438.5636339,212.767421511537,283176,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,50821438.5636339,212.767421511537
