"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
342948.668792251,621298.130574052,964246.799366303,91.7207127986007,3490,"strategy","rrr_pxlvd","0.7213",0.7213,964246.799366303,91.7207127986007
350426.165316918,753293.076045728,1103719.24136265,20.6587271728758,3490,"strategy","rrr_pxlvd","0.9556",0.9556,1103719.24136265,20.6587271728758
348065.976966265,703560.708131011,1051626.68509728,45.9542428968866,3490,"strategy","rrr_rmsvr","0.4141",0.4141,1051626.68509728,45.9542428968866
348065.976966265,703560.708131011,1051626.68509728,45.9542428968866,3490,"strategy","rrr_rmsvr","0.9688",0.9688,1051626.68509728,45.9542428968866
203253.996016218,703560.708131011,906814.704147229,45.9542428968866,3490,"strategy","cost_A_pxlvd_drugs","51.6",51.6,906814.704147229,45.9542428968866
766226.41389664,703560.708131011,1469787.12202765,45.9542428968866,3490,"strategy","cost_A_pxlvd_drugs","262.6",262.6,1469787.12202765,45.9542428968866
348252.001671926,695572.515305292,1043824.51697722,45.3331679532355,3490,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,1043824.51697722,45.3331679532355
347875.801980607,711459.166886052,1059334.96886666,46.5683465443308,3490,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,1059334.96886666,46.5683465443308
348065.976966265,703560.708131011,1051626.68509728,45.9542428968866,3490,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,1051626.68509728,45.9542428968866
348065.976966265,703560.708131011,1051626.68509728,45.9542428968866,3490,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,1051626.68509728,45.9542428968866
