"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
9490607.31997564,5655657.33600612,15146264.6559818,242.342644661498,88406,"strategy","rrr_pxlvd","0.7213",0.7213,15146264.6559818,242.342644661498
9504153.67914408,6055655.49409399,15559809.1732381,56.5276230793903,88406,"strategy","rrr_pxlvd","0.9556",0.9556,15559809.1732381,56.5276230793903
9499972.17038717,5903491.20491296,15403463.3753001,124.114116144659,88406,"strategy","rrr_rmsvr","0.4141",0.4141,15403463.3753001,124.114116144659
9499972.17038717,5903491.20491296,15403463.3753001,124.114116144659,88406,"strategy","rrr_rmsvr","0.9688",0.9688,15403463.3753001,124.114116144659
4813112.06837825,5903491.20491296,10716603.2732912,124.114116144659,88406,"strategy","cost_A_pxlvd_drugs","51.6",51.6,10716603.2732912,124.114116144659
23033793.4414576,5903491.20491296,28937284.6463706,124.114116144659,88406,"strategy","cost_A_pxlvd_drugs","262.6",262.6,28937284.6463706,124.114116144659
9505064.77927214,5638111.78385724,15143176.5631294,109.443593000802,88406,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,15143176.5631294,109.443593000802
9494734.80244326,6165889.5038092,15660624.3062525,138.620050639076,88406,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,15660624.3062525,138.620050639076
9499972.17038717,5903491.20491296,15403463.3753001,124.114116144659,88406,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,15403463.3753001,124.114116144659
9499972.17038717,5903491.20491296,15403463.3753001,124.114116144659,88406,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,15403463.3753001,124.114116144659
