"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
6642652.9545586,3561736.17046825,10204389.1250269,168.391668334269,50911,"strategy","rrr_pxlvd","0.7213",0.7213,10204389.1250269,168.391668334269
6655932.5318694,3807912.94287069,10463845.4747401,37.9814258455991,50911,"strategy","rrr_pxlvd","0.9556",0.9556,10463845.4747401,37.9814258455991
6651761.14680313,3715209.06056915,10366970.2073723,84.4329775010877,50911,"strategy","rrr_rmsvr","0.4141",0.4141,10366970.2073723,84.4329775010877
6651761.14680313,3715209.06056915,10366970.2073723,84.4329775010877,50911,"strategy","rrr_rmsvr","0.9688",0.9688,10366970.2073723,84.4329775010877
3346358.62182529,3715209.06056915,7061567.68239445,84.4329775010877,50911,"strategy","cost_A_pxlvd_drugs","51.6",51.6,7061567.68239445,84.4329775010877
16196472.5374462,3715209.06056915,19911681.5980153,84.4329775010877,50911,"strategy","cost_A_pxlvd_drugs","262.6",262.6,19911681.5980153,84.4329775010877
6655911.01456326,3532163.90249367,10188074.9170569,70.8167660586077,50911,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,10188074.9170569,70.8167660586077
6647515.46034348,3896197.96287134,10543713.4232148,97.8963579410099,50911,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,10543713.4232148,97.8963579410099
6651761.14680313,3715209.06056915,10366970.2073723,84.4329775010877,50911,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,10366970.2073723,84.4329775010877
6651761.14680313,3715209.06056915,10366970.2073723,84.4329775010877,50911,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,10366970.2073723,84.4329775010877
