"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
31675630.3165525,16383596.4121055,48059226.728658,379.516435002073,303531,"strategy","rrr_pxlvd","0.7213",0.7213,48059226.728658,379.516435002073
31687710.567524,17079983.2143768,48767693.7819008,93.155766236823,303531,"strategy","rrr_pxlvd","0.9556",0.9556,48767693.7819008,93.155766236823
31683865.4322327,16810932.5020768,48494797.9343095,201.271853326735,303531,"strategy","rrr_rmsvr","0.4141",0.4141,48494797.9343095,201.271853326735
31683865.4322327,16810932.5020768,48494797.9343095,201.271853326735,303531,"strategy","rrr_rmsvr","0.9688",0.9688,48494797.9343095,201.271853326735
15892933.3969722,16810932.5020768,32703865.899049,201.271853326735,303531,"strategy","cost_A_pxlvd_drugs","51.6",51.6,32703865.899049,201.271853326735
77281909.1581879,16810932.5020768,94092841.6602647,201.271853326735,303531,"strategy","cost_A_pxlvd_drugs","262.6",262.6,94092841.6602647,201.271853326735
31699520.4180344,15905744.9873804,47605265.4054149,160.646576173502,303531,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,47605265.4054149,160.646576173502
31667705.8400159,17705951.7377602,49373657.5777761,241.441544863953,303531,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,49373657.5777761,241.441544863953
31683865.4322327,16810932.5020768,48494797.9343095,201.271853326735,303531,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,48494797.9343095,201.271853326735
31683865.4322327,16810932.5020768,48494797.9343095,201.271853326735,303531,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,48494797.9343095,201.271853326735
