"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
13729730.7342516,7819450.87654731,21549181.6107989,4892.37936845627,125812,"strategy","rrr_pxlvd","0.7213",0.7213,21549181.6107989,4892.37936845627
13734262.0684011,8228532.79606864,21962794.8644698,1161.49176732002,125812,"strategy","rrr_pxlvd","0.9556",0.9556,21962794.8644698,1161.49176732002
13732739.258859,8069264.76993376,21802004.0287927,2549.35039201052,125812,"strategy","rrr_rmsvr","0.4141",0.4141,21802004.0287927,2549.35039201052
13732739.258859,8069264.76993376,21802004.0287927,2549.35039201052,125812,"strategy","rrr_rmsvr","0.9688",0.9688,21802004.0287927,2549.35039201052
6932430.18643548,8069264.76993376,15001694.9563692,2549.35039201052,125812,"strategy","cost_A_pxlvd_drugs","51.6",51.6,15001694.9563692,2549.35039201052
33369375.6361151,8069264.76993376,41438640.4060488,2549.35039201052,125812,"strategy","cost_A_pxlvd_drugs","262.6",262.6,41438640.4060488,2549.35039201052
13739348.6628906,7678473.31328044,21417821.976171,2199.6227127396,125812,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,21417821.976171,2199.6227127396
13725912.7082417,8455678.44141132,22181591.149653,2895.54972777804,125812,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,22181591.149653,2895.54972777804
13732739.258859,8069264.76993376,21802004.0287927,2549.35039201052,125812,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,21802004.0287927,2549.35039201052
13732739.258859,8069264.76993376,21802004.0287927,2549.35039201052,125812,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,21802004.0287927,2549.35039201052
