"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","rrr_pxlvd","0.7213",0.7213,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","rrr_pxlvd","0.9556",0.9556,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","rrr_rmsvr","0.4141",0.4141,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","rrr_rmsvr","0.9688",0.9688,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","cost_A_pxlvd_drugs","51.6",51.6,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","cost_A_pxlvd_drugs","262.6",262.6,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,153659.462631358,26.5356361371833
19456.4371152362,134203.025516122,153659.462631358,26.5356361371833,252,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,153659.462631358,26.5356361371833
19080.5159360037,131142.584198956,150223.10013496,25.7920620742444,252,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,150223.10013496,25.7920620742444
19803.6725154532,137023.577041516,156827.249556969,27.2100785039231,252,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,156827.249556969,27.2100785039231
