"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
412626.571730809,662200.052476758,1074826.62420757,45.966171434946,4351,"strategy","rrr_pxlvd","0.7213",0.7213,1074826.62420757,45.966171434946
413774.146312333,749010.287191671,1162784.433504,11.4770994738356,4351,"strategy","rrr_pxlvd","0.9556",0.9556,1162784.433504,11.4770994738356
413396.676046293,715267.330224721,1128664.00627101,24.6670832472604,4351,"strategy","rrr_rmsvr","0.4141",0.4141,1128664.00627101,24.6670832472604
413396.676046293,715267.330224721,1128664.00627101,24.6670832472604,4351,"strategy","rrr_rmsvr","0.9688",0.9688,1128664.00627101,24.6670832472604
235126.757079555,715267.330224721,950394.087304276,24.6670832472604,4351,"strategy","cost_A_pxlvd_drugs","51.6",51.6,950394.087304276,24.6670832472604
928170.56918424,715267.330224721,1643437.89940896,24.6670832472604,4351,"strategy","cost_A_pxlvd_drugs","262.6",262.6,1643437.89940896,24.6670832472604
413579.232316885,705091.183513571,1118670.41583046,24.1743572263041,4351,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,1118670.41583046,24.1743572263041
413208.594031179,725329.940446042,1138538.53447722,25.1536637621223,4351,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,1138538.53447722,25.1536637621223
413396.676046293,715267.330224721,1128664.00627101,24.6670832472604,4351,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,1128664.00627101,24.6670832472604
413396.676046293,715267.330224721,1128664.00627101,24.6670832472604,4351,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,1128664.00627101,24.6670832472604
