"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","rrr_pxlvd","0.7213",0.7213,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","rrr_pxlvd","0.9556",0.9556,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","rrr_rmsvr","0.4141",0.4141,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","rrr_rmsvr","0.9688",0.9688,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","cost_A_pxlvd_drugs","51.6",51.6,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","cost_A_pxlvd_drugs","262.6",262.6,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,289472.687868313,819.279821294696
36452.3280631504,253020.359805162,289472.687868313,819.279821294696,1343,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,289472.687868313,819.279821294696
34207.0507272992,232664.246239271,266871.29696657,735.030136784426,1343,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,266871.29696657,735.030136784426
38518.1868896178,271728.177786254,310246.364675872,896.664806645336,1343,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,310246.364675872,896.664806645336
