"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
37344003.5308738,19704255.5711527,57048259.1020265,417.064968674865,372157,"strategy","rrr_pxlvd","0.7213",0.7213,57048259.1020265,417.064968674865
37349988.4979133,20524342.7641292,57874331.2620425,106.58405951039,372157,"strategy","rrr_pxlvd","0.9556",0.9556,57874331.2620425,106.58405951039
37347826.951982,20203743.7087447,57551570.6607267,227.558842705066,372157,"strategy","rrr_rmsvr","0.4141",0.4141,57551570.6607267,227.558842705066
37347826.951982,20203743.7087447,57551570.6607267,227.558842705066,372157,"strategy","rrr_rmsvr","0.9688",0.9688,57551570.6607267,227.558842705066
18756235.1696089,20203743.7087447,38959978.8783537,227.558842705066,372157,"strategy","cost_A_pxlvd_drugs","51.6",51.6,38959978.8783537,227.558842705066
91033082.0803544,20203743.7087447,111236825.789099,227.558842705066,372157,"strategy","cost_A_pxlvd_drugs","262.6",262.6,111236825.789099,227.558842705066
37365409.9721594,19131761.8799929,56497171.8521523,184.697793139424,372157,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,56497171.8521523,184.697793139424
37329640.2965106,21263683.6498908,58593323.9464014,269.93936387709,372157,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,58593323.9464014,269.93936387709
37347826.951982,20203743.7087447,57551570.6607267,227.558842705066,372157,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,57551570.6607267,227.558842705066
37347826.951982,20203743.7087447,57551570.6607267,227.558842705066,372157,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,57551570.6607267,227.558842705066
