"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
10230638.1275113,5766225.22238828,15996863.3498996,213.678530629402,80798,"strategy","rrr_pxlvd","0.7213",0.7213,15996863.3498996,213.678530629402
10242134.4158309,6122379.2159597,16364513.6317906,50.0422390802174,80798,"strategy","rrr_pxlvd","0.9556",0.9556,16364513.6317906,50.0422390802174
10238584.5801687,5986733.79214368,16225318.3723124,109.729812988067,80798,"strategy","rrr_rmsvr","0.4141",0.4141,16225318.3723124,109.729812988067
10238584.5801687,5986733.79214368,16225318.3723124,109.729812988067,80798,"strategy","rrr_rmsvr","0.9688",0.9688,16225318.3723124,109.729812988067
5166428.59580684,5986733.79214368,11153162.3879505,109.729812988067,80798,"strategy","cost_A_pxlvd_drugs","51.6",51.6,11153162.3879505,109.729812988067
24884989.8615895,5986733.79214368,30871723.6537332,109.729812988067,80798,"strategy","cost_A_pxlvd_drugs","262.6",262.6,30871723.6537332,109.729812988067
10244042.4882922,5699145.07267251,15943187.5609647,94.1657271346567,80798,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,15943187.5609647,94.1657271346567
10232969.4132911,6271091.90574384,16504061.3190349,125.119292044805,80798,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,16504061.3190349,125.119292044805
10238584.5801687,5986733.79214368,16225318.3723124,109.729812988067,80798,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,16225318.3723124,109.729812988067
10238584.5801687,5986733.79214368,16225318.3723124,109.729812988067,80798,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,16225318.3723124,109.729812988067
