"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
1226110.00257181,1822240.20882256,3048350.21139437,202.665071404851,11193,"strategy","rrr_pxlvd","0.7213",0.7213,3048350.21139437,202.665071404851
1240037.16797929,2135956.51054894,3375993.67852823,46.2488978098985,11193,"strategy","rrr_pxlvd","0.9556",0.9556,3375993.67852823,46.2488978098985
1235717.95999347,2017380.95087195,3253098.91086542,102.318298200876,11193,"strategy","rrr_rmsvr","0.4141",0.4141,3253098.91086542,102.318298200876
1235717.95999347,2017380.95087195,3253098.91086542,102.318298200876,11193,"strategy","rrr_rmsvr","0.9688",0.9688,3253098.91086542,102.318298200876
695444.78617907,2017380.95087195,2712825.73705102,102.318298200876,11193,"strategy","cost_A_pxlvd_drugs","51.6",51.6,2712825.73705102,102.318298200876
2795815.85342622,2017380.95087195,4813196.80429816,102.318298200876,11193,"strategy","cost_A_pxlvd_drugs","262.6",262.6,4813196.80429816,102.318298200876
1236347.53635846,1987103.11454614,3223450.6509046,100.378399193785,11193,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,3223450.6509046,100.378399193785
1235072.17499455,2047318.66569284,3282390.84068739,104.236428407783,11193,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,3282390.84068739,104.236428407783
1235717.95999347,2017380.95087195,3253098.91086542,102.318298200876,11193,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,3253098.91086542,102.318298200876
1235717.95999347,2017380.95087195,3253098.91086542,102.318298200876,11193,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,3253098.91086542,102.318298200876
