"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","rrr_pxlvd","0.7213",0.7213,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","rrr_pxlvd","0.9556",0.9556,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","rrr_rmsvr","0.4141",0.4141,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","rrr_rmsvr","0.9688",0.9688,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","cost_A_pxlvd_drugs","51.6",51.6,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","cost_A_pxlvd_drugs","262.6",262.6,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,106588.811944893,10.9220659937375
13552.3805555254,93036.4313893681,106588.811944893,10.9220659937375,673,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,106588.811944893,10.9220659937375
12608.2706086825,84532.6251737921,97140.8957824746,9.60296142073978,673,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,97140.8957824746,9.60296142073978
14419.0369030254,100840.806824612,115259.843727637,12.1295826004105,673,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,115259.843727637,12.1295826004105
