"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
31676239.4092066,16501530.0986906,48177769.5078972,410.815523562634,267225,"strategy","rrr_pxlvd","0.7213",0.7213,48177769.5078972,410.815523562634
31691409.4710966,17239496.8621463,48930906.333243,99.694168697754,267225,"strategy","rrr_pxlvd","0.9556",0.9556,48930906.333243,99.694168697754
31686642.670209,16955356.1355845,48641998.8057935,216.149770191208,267225,"strategy","rrr_rmsvr","0.4141",0.4141,48641998.8057935,216.149770191208
31686642.670209,16955356.1355845,48641998.8057935,216.149770191208,267225,"strategy","rrr_rmsvr","0.9688",0.9688,48641998.8057935,216.149770191208
15902169.6194978,16955356.1355845,32857525.7550823,216.149770191208,267225,"strategy","cost_A_pxlvd_drugs","51.6",51.6,32857525.7550823,216.149770191208
77266035.3716868,16955356.1355845,94221391.5072713,216.149770191208,267225,"strategy","cost_A_pxlvd_drugs","262.6",262.6,94221391.5072713,216.149770191208
31702548.4734499,16052433.9386008,47754982.4120506,174.034650729213,267225,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,47754982.4120506,174.034650729213
31670235.3566796,17848135.4860615,49518370.8427412,257.792557021476,267225,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,49518370.8427412,257.792557021476
31686642.670209,16955356.1355845,48641998.8057935,216.149770191208,267225,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,48641998.8057935,216.149770191208
31686642.670209,16955356.1355845,48641998.8057935,216.149770191208,267225,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,48641998.8057935,216.149770191208
