"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
30102159.719834,15502893.2564114,45605052.9762455,324.152297605109,302899,"strategy","rrr_pxlvd","0.7213",0.7213,45605052.9762455,324.152297605109
30109292.4226093,16121651.3869895,46230943.8095987,81.3748639095079,302899,"strategy","rrr_pxlvd","0.9556",0.9556,46230943.8095987,81.3748639095079
30106915.3979183,15881009.0250849,45987924.4230032,174.644158858629,302899,"strategy","rrr_rmsvr","0.4141",0.4141,45987924.4230032,174.644158858629
30106915.3979183,15881009.0250849,45987924.4230032,174.644158858629,302899,"strategy","rrr_rmsvr","0.9688",0.9688,45987924.4230032,174.644158858629
15096935.1326303,15881009.0250849,30977944.1577152,174.644158858629,302899,"strategy","cost_A_pxlvd_drugs","51.6",51.6,30977944.1577152,174.644158858629
73449875.454616,15881009.0250849,89330884.4797009,174.644158858629,302899,"strategy","cost_A_pxlvd_drugs","262.6",262.6,89330884.4797009,174.644158858629
30121385.6201808,15017563.5976038,45138949.2177845,138.432405875428,302899,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,45138949.2177845,138.432405875428
30091960.9128,16734755.1000566,46826716.0128566,210.449883860033,302899,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,46826716.0128566,210.449883860033
30106915.3979183,15881009.0250849,45987924.4230032,174.644158858629,302899,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,45987924.4230032,174.644158858629
30106915.3979183,15881009.0250849,45987924.4230032,174.644158858629,302899,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,45987924.4230032,174.644158858629
