"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,2213.50698697467,109704.088320895,111917.59530787,0
2,15280.1845264499,50829.4973204448,66109.6818468947,0
3,5979.94757011109,24408.2669319202,30388.2145020313,0
4,2659.79781238307,11980.1658085036,14639.9636208867,0
5,1348.2365702413,6273.55792670556,7621.79449694686,0
6,748.7651159278,3491.46551689943,4240.23063282723,0
7,436.8523815952,2027.17495054326,2464.02733213845,0
8,261.499889054685,1206.96779167678,1468.46768073147,0
9,158.403923954975,728.934355664451,887.338279619426,0
10,96.6256819293819,442.335880583111,538.961562512493,0
11,58.7912972374646,269.480120238155,328.271417475619,0
12,35.9965087658208,164.57678207724,200.573290843061,0
13,22.0155630106023,100.639634685428,122.65519769603,0
14,13.4951639782634,61.7509042984939,75.2460682767572,0
15,8.31054953142359,37.9900094504122,46.3005589818358,0
16,5.12238311809866,23.3618033868431,28.4841865049418,0
17,3.14991263771458,14.3957053030053,17.5456179407199,0
18,1.94772849878647,8.89961726240995,10.8473457611964,0
19,1.20711958420947,5.52012963455129,6.72724921876077,0
20,0.750958597960163,3.42916318999552,4.18012178795569,0
21,0.466865190608616,2.13333808833494,2.60020327894356,0
22,0.290970755444223,1.328243069955,1.61921382539922,0
23,0.181238804219243,0.827777848179116,1.00901665239836,0
24,0.113104237500129,0.516502903752234,0.629607141252364,0
25,0.070636928248427,0.322496000006473,0.3931329282549,0
26,0.0441298078186637,0.20132746423923,0.245457272057894,0
27,0.0275490522572066,0.125811378590901,0.153360430848107,0
28,0.0172400662966692,0.0787109387820891,0.0959510050787583,0
