"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,2107224.5186126,3037142.0191548,5144366.5377674,19831.99977284
2,1555960.57103381,426732.114467818,1982692.68550162,13525.4238450769
3,1014976.02839972,254758.216774726,1269734.24517444,9224.33906234243
4,686024.713699202,174273.867776262,860298.581475464,6290.99924051754
5,467043.867690439,122049.39326552,589093.260955959,4290.46148203296
6,31991.0777180489,85461.8660995425,117452.943817591,2926.09473074648
7,21796.0878198021,59616.8471984803,81412.9350182824,1995.5966063691
8,14857.3405384746,41431.4582461804,56288.798784655,1360.99688554372
9,10128.2249274469,28701.4220080601,38829.646935507,928.19987594082
10,6904.59299342503,19826.5760965864,26731.1690900115,633.032315391639
11,4706.16565724565,13665.3736021434,18371.539259389,431.728039097098
12,3208.07166463949,9400.68477844095,12608.7564430804,294.438522664221
13,2186.64751571169,6456.4487070557,8643.09622276739,200.807072456999
14,1490.45708992233,4428.73115469895,5919.18824462128,136.950423415673
15,1016.00976005623,3034.54817335124,4050.55793340746,93.400188769489
16,692.582830970645,2077.12142325214,2769.70425422279,63.6989287407915
17,472.063881258576,1420.71294631812,1892.77682757669,43.4424229336729
18,321.800391121177,971.17843303516,1292.97882415634,29.6275643508516
19,219.379380604287,663.592693771697,882.972074375984,20.2058842506103
20,149.571866365552,453.233907219301,602.805773584853,13.7803348771505
21,101.975169039797,309.459630319387,411.434799359184,9.39813506655491
22,69.5292331976587,211.231368406698,280.760601604356,6.40949175158746
23,47.4059099542223,144.150914604737,191.55682455896,4.37124857460971
24,32.3235974740737,98.3566514647659,130.68024893884,2.98117461439824
25,22.0403120225012,67.1005287918716,89.1408408143729,2.03314955208787
26,15.0286599105851,45.7698772174602,60.7985371280454,1.38660012774513
27,10.2473577489726,31.2177456129514,41.465103361924,0.945655922009469
28,6.98769682786781,21.2913211243962,28.279017952264,0.644933679824351
