"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,11369199.5010484,12696752.0261355,24065951.5271839,107339.00142512
2,7833953.87680761,897968.501894487,8731922.3787021,73205.1989719318
3,5413249.24745414,828651.287499295,6241900.53495343,49925.9456988575
4,3701616.42964112,658814.450948258,4360430.88058938,34049.4949666208
5,2525980.98765865,499744.076659926,3025725.06431857,23221.7555672354
6,172809.010982535,369758.453820661,542567.464803196,15837.2372968545
7,117953.341042801,269042.156439943,386995.497482743,10800.9958364548
8,80493.3643428003,193360.704751306,273854.069094107,7366.27916046217
9,54925.049690438,137652.307702909,192577.357393348,5023.8023874352
10,37474.5051541711,97257.3058654009,134731.811019572,3426.23322823081
11,25565.2677479644,68306.6155117189,93871.8832596833,2336.69106165341
12,17440.3725332903,47742.6608811904,65183.0334144808,1593.62330404762
13,11897.1317836914,33237.0492478668,45134.1810315582,1086.85109336048
14,8115.23996067459,23063.8732579674,31179.113218642,741.232445671847
15,5535.57896489228,15961.3416477315,21496.9206126238,505.5205279482
16,3775.75267581053,11020.5827032416,14796.3353790521,344.765000060672
17,2575.1970248354,7594.68840137281,10169.8854262082,235.129730041378
18,1756.36215482459,5225.66592412395,6982.02807894854,160.35847588822
19,1197.93049460445,3590.98493617665,4788.91543078111,109.364480555766
20,817.063483460185,2464.84046414239,3281.90394760257,74.5865757390325
21,557.256830611344,1690.20116673733,2247.45799734867,50.8680446540201
22,380.053407489699,1157.98518036965,1538.03858785935,34.6920064540417
23,259.177819336268,792.805464798293,1051.98328413456,23.6599484016565
24,176.755657268243,542.50131375209,719.256971020333,16.1360848099297
25,120.551096234958,371.043827577254,491.594923812212,11.0048098403721
26,82.2166990611623,253.66169113916,335.878390200322,7.50528031113374
27,56.0705683498173,173.351637265924,229.422205615742,5.11860117219321
28,38.2398474471797,118.432295240264,156.672142687443,3.49088599943577
