"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,3242302.2080627,3819859.06237022,7062161.27043292,30593.00016675
2,2264363.19096617,331956.522153178,2596319.71311935,20864.4261137235
3,1547194.85799337,265849.904667018,1813044.76266039,14229.5386095594
4,1055629.69518601,203041.341954685,1258671.0371407,9704.54533171953
5,720021.242464939,150979.839158839,871001.081623778,6618.49991623272
6,49245.6593401158,110195.839127024,159441.49846714,4513.81694287071
7,33582.13764465,79365.0960419318,112947.233686582,3078.42315503782
8,22905.2247583524,56584.4867748523,79489.7115332047,2099.4845917358
9,15621.8578437728,40022.8959565294,55644.7538003022,1431.84849156381
10,10654.3746342286,28127.8380815215,38782.2127157501,976.520671246521
11,7265.69620883196,19667.6579148712,26933.3541237032,665.987097790127
12,4955.01218987323,13694.4873171943,18649.4995070675,454.203200692867
13,3378.90279070619,9503.19357610866,12882.0963668149,309.766582872535
14,2304.25847720977,6575.92873274849,8880.18720995826,211.260809519069
15,1571.29013670813,4540.1333354427,6111.42347215083,144.079872092005
16,1071.61230038474,3128.62416523067,4200.23646561541,98.2624727667474
17,730.807312619297,2152.37373118477,2883.18104380407,67.0150064269217
18,498.367862697316,1478.73744401549,1977.10530671281,45.7042343831606
19,339.86428150963,1014.75107404185,1354.61535555148,31.1702878493155
20,231.76553274843,695.670450945784,927.435983694214,21.2581363132332
21,158.050465063951,476.554172995666,634.604638059618,14.498048965625
22,107.787142307354,326.243905386068,434.031047693422,9.88766939455627
23,73.5102595120611,223.213734263729,296.72399377579,6.74339052708737
24,50.1323841300637,152.639019675006,202.771403805069,4.59899233947359
25,34.187418150581,104.328656960906,138.516075111487,3.13651277552099
26,23.3130398982618,71.2789714709238,94.5920113691856,2.13910171290531
27,15.8971617056011,48.6853705007347,64.5825322063358,1.45886736820142
28,10.8410777074803,33.2457295241175,44.0868072315978,0.994947545113371
