"model_time","cost_drugs","cost_items","cost_total","count_drugs"
1,125002.749986834,762731.086760589,887733.836747424,1123.00000944
2,180868.31107032,246581.180150229,427449.491220549,765.88600643808
3,70016.9973064832,101037.102518996,171054.09982548,522.33425639077
4,40646.505843091,54823.2363547656,95469.7421978566,356.231962858505
5,26777.029977325,32492.5684569259,59269.5984342509,242.950198669501
6,1911.27220974234,19726.2012882449,21637.4734979873,165.692035492599
7,1280.12040040478,12081.6211187778,13361.7415191826,113.001968205953
8,866.144326372429,7441.78050205049,8307.92482842292,77.0673423164598
9,587.456413624173,4607.88963141264,5195.34604503681,52.5599274598256
10,398.818887486032,2868.04081150318,3266.85969898921,35.845870527601
11,270.843937995817,1794.79238627449,2065.63632427031,24.4468836998239
12,184.053849208627,1129.31116346681,1313.36501267544,16.6727746832799
13,125.108314249072,714.494635563589,839.602949812662,11.3708323339969
14,85.0730014171278,454.566141199392,539.63914261652,7.75490765178588
15,57.8742628981416,290.782014433102,348.656277331244,5.28884701851797
16,39.3810028265687,186.985913831347,226.366916657915,3.60699366662926
17,26.7993288313039,120.862929961198,147.662258792502,2.45994546911761
18,18.2443430866852,78.5130455361469,96.7573886228321,1.67766629784167
19,12.4233161958765,51.2462569621005,63.6695731579771,1.14415715398901
20,8.4619588265862,33.5972508239451,42.0592096505313,0.780307498999296
21,5.76426484747531,22.1180861837161,27.8823510311914,0.532164476594604
22,3.92737374272642,14.6164852576893,18.5438590004157,0.36293260094565
23,2.67601771678247,9.69312585853021,12.3691435753127,0.247517597702254
24,1.82364374913652,6.44882199519341,8.27246574432993,0.168805340199983
25,1.24289484509737,4.30282876515325,5.54572361025062,0.115124108930266
26,0.847148707069093,2.87832536511759,3.72547407218668,0.0785138695333112
27,0.577420462635716,1.92997061861159,2.50739108124731,0.0535459320065426
28,0.393626224020977,1.2968207917051,1.69044701572608,0.0365179662076498
