"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
4257799.02019981,2385974.48157832,6643773.50177813,134.887154899965,33128,"strategy","rrr_pxlvd","0.7213",0.7213,6643773.50177813,134.887154899965
4268890.76303584,2579198.45034667,6848089.21338251,30.3707155162734,33128,"strategy","rrr_pxlvd","0.9556",0.9556,6848089.21338251,30.3707155162734
4265384.07571429,2506432.19124834,6771816.26696264,67.5780437415913,33128,"strategy","rrr_rmsvr","0.4141",0.4141,6771816.26696264,67.5780437415913
4265384.07571429,2506432.19124834,6771816.26696264,67.5780437415913,33128,"strategy","rrr_rmsvr","0.9688",0.9688,6771816.26696264,67.5780437415913
2152621.55043497,2506432.19124834,4659053.74168332,67.5780437415913,33128,"strategy","cost_A_pxlvd_drugs","51.6",51.6,4659053.74168332,67.5780437415913
10366216.9964771,2506432.19124834,12872649.1877255,67.5780437415913,33128,"strategy","cost_A_pxlvd_drugs","262.6",262.6,12872649.1877255,67.5780437415913
4268117.38327109,2390027.65579857,6658145.03906966,58.4016942462267,33128,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,6658145.03906966,58.4016942462267
4262590.42982048,2621529.08061856,6884119.51043904,76.6513883059125,33128,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,6884119.51043904,76.6513883059125
4265384.07571429,2506432.19124834,6771816.26696264,67.5780437415913,33128,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,6771816.26696264,67.5780437415913
4265384.07571429,2506432.19124834,6771816.26696264,67.5780437415913,33128,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,6771816.26696264,67.5780437415913
