"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
633583.533280732,1324442.10635742,1958025.63963815,2385.17374182616,6086,"strategy","rrr_pxlvd","0.7213",0.7213,1958025.63963815,2385.17374182616
635735.2152133,1508863.4902829,2144598.7054962,566.675774285599,6086,"strategy","rrr_pxlvd","0.9556",0.9556,2144598.7054962,566.675774285599
635016.822771939,1437056.20909146,2072073.0318634,1242.96386610212,6086,"strategy","rrr_rmsvr","0.4141",0.4141,2072073.0318634,1242.96386610212
635016.822771939,1437056.20909146,2072073.0318634,1242.96386610212,6086,"strategy","rrr_rmsvr","0.9688",0.9688,2072073.0318634,1242.96386610212
380134.380422899,1437056.20909146,1817190.58951436,1242.96386610212,6086,"strategy","cost_A_pxlvd_drugs","51.6",51.6,1817190.58951436,1242.96386610212
1371017.7583252,1437056.20909146,2808073.96741666,1242.96386610212,6086,"strategy","cost_A_pxlvd_drugs","262.6",262.6,2808073.96741666,1242.96386610212
635274.107796559,1422479.35922246,2057753.46701902,1228.58341847249,6086,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,2057753.46701902,1228.58341847249
634751.571699561,1451470.24697172,2086221.81867128,1257.19209622596,6086,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,2086221.81867128,1257.19209622596
635016.822771939,1437056.20909146,2072073.0318634,1242.96386610212,6086,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,2072073.0318634,1242.96386610212
635016.822771939,1437056.20909146,2072073.0318634,1242.96386610212,6086,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,2072073.0318634,1242.96386610212
