"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
1157270.90383611,1410143.98902641,2567414.89286252,161.340867786784,10486,"strategy","rrr_pxlvd","0.7213",0.7213,2567414.89286252,161.340867786784
1169469.98523382,1650544.36302251,2820014.34825634,36.4972212656026,10486,"strategy","rrr_pxlvd","0.9556",0.9556,2820014.34825634,36.4972212656026
1165658.29549606,1559904.96878325,2725563.26427932,81.0203730823795,10486,"strategy","rrr_rmsvr","0.4141",0.4141,2725563.26427932,81.0203730823795
1165658.29549606,1559904.96878325,2725563.26427932,81.0203730823795,10486,"strategy","rrr_rmsvr","0.9688",0.9688,2725563.26427932,81.0203730823795
636813.582234602,1559904.96878325,2196718.55101786,81.0203730823795,10486,"strategy","cost_A_pxlvd_drugs","51.6",51.6,2196718.55101786,81.0203730823795
2692755.25884756,1559904.96878325,4252660.22763082,81.0203730823795,10486,"strategy","cost_A_pxlvd_drugs","262.6",262.6,4252660.22763082,81.0203730823795
1166304.6743346,1530489.56991665,2696794.24425125,78.9452161939685,10486,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,2696794.24425125,78.9452161939685
1164996.38944279,1588989.93424302,2753986.3236858,83.0722401484142,10486,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,2753986.3236858,83.0722401484142
1165658.29549606,1559904.96878325,2725563.26427932,81.0203730823795,10486,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,2725563.26427932,81.0203730823795
1165658.29549606,1559904.96878325,2725563.26427932,81.0203730823795,10486,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,2725563.26427932,81.0203730823795
