"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
2862624.8350339,1582678.46254614,4445303.29758004,47.3181061596223,22940,"strategy","rrr_pxlvd","0.7213",0.7213,4445303.29758004,47.3181061596223
2864450.78573224,1667101.27429873,4531552.06003097,11.4422022825246,22940,"strategy","rrr_pxlvd","0.9556",0.9556,4531552.06003097,11.4422022825246
2863878.81976847,1634625.18882594,4498504.00859441,24.8343046209924,22940,"strategy","rrr_rmsvr","0.4141",0.4141,4498504.00859441,24.8343046209924
2863878.81976847,1634625.18882594,4498504.00859441,24.8343046209924,22940,"strategy","rrr_rmsvr","0.9688",0.9688,4498504.00859441,24.8343046209924
1442964.17748513,1634625.18882594,3077589.36631107,24.8343046209924,22940,"strategy","cost_A_pxlvd_drugs","51.6",51.6,3077589.36631107,24.8343046209924
6966925.29258018,1634625.18882594,8601550.48140612,24.8343046209924,22940,"strategy","cost_A_pxlvd_drugs","262.6",262.6,8601550.48140612,24.8343046209924
2865318.71934725,1553403.74246951,4418722.46181676,20.9958898988642,22940,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,4418722.46181676,20.9958898988642
2862393.86492985,1714934.24530203,4577328.11023188,28.6296692759947,22940,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,4577328.11023188,28.6296692759947
2863878.81976847,1634625.18882594,4498504.00859441,24.8343046209924,22940,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,4498504.00859441,24.8343046209924
2863878.81976847,1634625.18882594,4498504.00859441,24.8343046209924,22940,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,4498504.00859441,24.8343046209924
