"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
3661873.45686725,2823266.16246235,6485139.6193296,123.618143559178,33904,"strategy","rrr_pxlvd","0.7213",0.7213,6485139.6193296,123.618143559178
3664602.11595632,3059359.01102991,6723961.12698623,31.0610352849533,33904,"strategy","rrr_pxlvd","0.9556",0.9556,6723961.12698623,31.0610352849533
3663689.50644389,2967444.65999562,6631134.16643951,66.6360994261526,33904,"strategy","rrr_rmsvr","0.4141",0.4141,6631134.16643951,66.6360994261526
3663689.50644389,2967444.65999562,6631134.16643951,66.6360994261526,33904,"strategy","rrr_rmsvr","0.9688",0.9688,6631134.16643951,66.6360994261526
1895082.56811792,2967444.65999562,4862527.22811354,66.6360994261526,33904,"strategy","cost_A_pxlvd_drugs","51.6",51.6,4862527.22811354,66.6360994261526
8770735.52043077,2967444.65999562,11738180.1804264,66.6360994261526,33904,"strategy","cost_A_pxlvd_drugs","262.6",262.6,11738180.1804264,66.6360994261526
3665439.40463255,2866036.51347924,6531475.91811179,62.1063374254758,33904,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,6531475.91811179,62.1063374254758
3661883.73973077,3067718.7033305,6729602.44306127,71.1110300976311,33904,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,6729602.44306127,71.1110300976311
3663689.50644389,2967444.65999562,6631134.16643951,66.6360994261526,33904,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,6631134.16643951,66.6360994261526
3663689.50644389,2967444.65999562,6631134.16643951,66.6360994261526,33904,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,6631134.16643951,66.6360994261526
