"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
18565958.8152475,59211599.9704044,77777558.7856519,2788.81310953075,377058,"strategy","rrr_pxlvd","0.7213",0.7213,77777558.7856519,2788.81310953075
18565958.8152475,59211599.9704044,77777558.7856519,2788.81310953075,377058,"strategy","rrr_pxlvd","0.9556",0.9556,77777558.7856519,2788.81310953075
18519686.0525846,50369747.9726782,68889434.0252628,6317.68952088667,377058,"strategy","rrr_rmsvr","0.4141",0.4141,68889434.0252628,6317.68952088667
18592818.8570461,64344047.2367682,82936866.0938144,821.711775705349,377058,"strategy","rrr_rmsvr","0.9688",0.9688,82936866.0938144,821.711775705349
18565958.8152475,59211599.9704044,77777558.7856519,2788.81310953075,377058,"strategy","cost_A_pxlvd_drugs","51.6",51.6,77777558.7856519,2788.81310953075
18565958.8152475,59211599.9704044,77777558.7856519,2788.81310953075,377058,"strategy","cost_A_pxlvd_drugs","262.6",262.6,77777558.7856519,2788.81310953075
18565958.8152475,59211599.9704044,77777558.7856519,2788.81310953075,377058,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,77777558.7856519,2788.81310953075
18565958.8152475,59211599.9704044,77777558.7856519,2788.81310953075,377058,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,77777558.7856519,2788.81310953075
15439948.4508325,50133788.5839172,65573737.0347497,2207.10420749483,377058,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,65573737.0347497,2207.10420749483
21433826.8361875,67539834.4206271,88973661.2568146,3322.49727504928,377058,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,88973661.2568146,3322.49727504928
