"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
4197836.4821121,2838803.32866979,7036639.81078189,163.044789753262,40154,"strategy","rrr_pxlvd","0.7213",0.7213,7036639.81078189,163.044789753262
4207997.43477349,3099331.84129584,7307329.27606933,37.5764072340617,40154,"strategy","rrr_pxlvd","0.9556",0.9556,7307329.27606933,37.5764072340617
4204859.63347137,3000565.53973827,7205425.17320965,82.8392970654897,40154,"strategy","rrr_rmsvr","0.4141",0.4141,7205425.17320965,82.8392970654897
4204859.63347137,3000565.53973827,7205425.17320965,82.8392970654897,40154,"strategy","rrr_rmsvr","0.9688",0.9688,7205425.17320965,82.8392970654897
2151869.00848641,3000565.53973827,5152434.54822469,82.8392970654897,40154,"strategy","cost_A_pxlvd_drugs","51.6",51.6,5152434.54822469,82.8392970654897
10133094.6532921,3000565.53973827,13133660.1930303,82.8392970654897,40154,"strategy","cost_A_pxlvd_drugs","262.6",262.6,13133660.1930303,82.8392970654897
4207161.60384786,2884846.50326764,7092008.1071155,75.9967892321531,40154,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,7092008.1071155,75.9967892321531
4202495.05603836,3114984.66428703,7317479.7203254,89.6050306052723,40154,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,7317479.7203254,89.6050306052723
4204859.63347137,3000565.53973827,7205425.17320965,82.8392970654897,40154,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,7205425.17320965,82.8392970654897
4204859.63347137,3000565.53973827,7205425.17320965,82.8392970654897,40154,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,7205425.17320965,82.8392970654897
