"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
18416671.3928598,10180091.065091,28596762.4579508,254.896724964854,167430,"strategy","rrr_pxlvd","0.7213",0.7213,28596762.4579508,254.896724964854
18421602.4237235,10671857.2388315,29093459.662555,64.4106750806309,167430,"strategy","rrr_pxlvd","0.9556",0.9556,29093459.662555,64.4106750806309
18419921.1729798,10480188.1711201,28900109.3440999,137.965233859124,167430,"strategy","rrr_rmsvr","0.4141",0.4141,28900109.3440999,137.965233859124
18419921.1729798,10480188.1711201,28900109.3440999,137.965233859124,167430,"strategy","rrr_rmsvr","0.9688",0.9688,28900109.3440999,137.965233859124
9279379.61376987,10480188.1711201,19759567.78489,137.965233859124,167430,"strategy","cost_A_pxlvd_drugs","51.6",51.6,19759567.78489,137.965233859124
44814234.8692889,10480188.1711201,55294423.040409,137.965233859124,167430,"strategy","cost_A_pxlvd_drugs","262.6",262.6,55294423.040409,137.965233859124
18428731.0237585,9954365.52808183,28383096.5518403,115.925017404785,167430,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,28383096.5518403,115.925017404785
18410818.1174717,11000116.6917216,29410934.8091933,159.748243677241,167430,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,29410934.8091933,159.748243677241
18419921.1729798,10480188.1711201,28900109.3440999,137.965233859124,167430,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,28900109.3440999,137.965233859124
18419921.1729798,10480188.1711201,28900109.3440999,137.965233859124,167430,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,28900109.3440999,137.965233859124
