"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv",".strategy_names",".par_names",".par_value",".par_value_eval",".cost",".effect"
3640946.64301911,1980688.80112218,5621635.44414129,89.1767273719991,27616,"strategy","rrr_pxlvd","0.7213",0.7213,5621635.44414129,89.1767273719991
3647530.85910641,2114890.25577602,5762421.11488243,20.2102173899634,27616,"strategy","rrr_pxlvd","0.9556",0.9556,5762421.11488243,20.2102173899634
3645477.92397674,2064297.8249442,5709775.74892095,44.8356184686966,27616,"strategy","rrr_rmsvr","0.4141",0.4141,5709775.74892095,44.8356184686966
3645477.92397674,2064297.8249442,5709775.74892095,44.8356184686966,27616,"strategy","rrr_rmsvr","0.9688",0.9688,5709775.74892095,44.8356184686966
1835590.4002382,2064297.8249442,3899888.2251824,44.8356184686966,27616,"strategy","cost_A_pxlvd_drugs","51.6",51.6,3899888.2251824,44.8356184686966
8871726.14429776,2064297.8249442,10936023.969242,44.8356184686966,27616,"strategy","cost_A_pxlvd_drugs","262.6",262.6,10936023.969242,44.8356184686966
3647662.46140655,1963424.22141762,5611086.68282417,37.8938701644868,27616,"strategy","prob_AH_pxlvd","0.75 * general_params$prob_AH_pxlvd",0.00537975,5611086.68282417,37.8938701644868
3643239.93485376,2164038.25966528,5807278.19451905,51.6994597014393,27616,"strategy","prob_AH_pxlvd","1.25 * general_params$prob_AH_pxlvd",0.00896625,5807278.19451905,51.6994597014393
3645477.92397674,2064297.8249442,5709775.74892095,44.8356184686966,27616,"strategy","prob_AH_syntc","0.75 * general_params$prob_AH_syntc",0.048387,5709775.74892095,44.8356184686966
3645477.92397674,2064297.8249442,5709775.74892095,44.8356184686966,27616,"strategy","prob_AH_syntc","1.25 * general_params$prob_AH_syntc",0.080645,5709775.74892095,44.8356184686966
